Results from FLAKE simulations.
 No     time         Ts            Tm            Tb            ufr_a         ufr_w         Wconv         Qw            Q_se          Q_la          I_w           Q_lwa         Q_lww         h_ML          C_T           H_B1          T_B1          Qbot          H_ice         H_snow        T_ice         T_snow   
      226   226.000       15.5976       12.3792       5.24624      0.668372E-01  0.231378E-02   0.00000      -108.467      -1.01507      -23.4811       209.840       0.00000      -390.204       7.26389      0.567963       5.00000       4.00000      0.272178       0.00000       0.00000       0.00000       0.00000    
      227   227.000       16.5361       12.5088       5.24624      0.133676      0.461914E-02  0.604395E-02  -123.438      -18.9133      -48.7765       71.0470       0.00000      -395.302       5.96766      0.567859       5.00000       4.00000      0.272178       0.00000       0.00000       0.00000       0.00000    
      228   228.000       16.3124       12.4413       5.22753      0.176610      0.610538E-02  0.636461E-02  -193.645      -27.0242      -85.3629       157.489       0.00000      -394.082       6.18875      0.568391       5.00000       4.00000      0.268093       0.00000       0.00000       0.00000       0.00000    
      229   229.000       16.1430       12.3946       5.21387      0.215640      0.745711E-02  0.665388E-02  -211.307      -33.3730      -95.2261       165.271       0.00000      -393.161       6.37592      0.569012       5.00000       4.00000      0.265109       0.00000       0.00000       0.00000       0.00000    
      230   230.000       15.9414       12.3353       5.19866      0.162232      0.561241E-02  0.572304E-02  -133.733      -16.2672      -63.0437       104.125       0.00000      -392.066       6.59638      0.569902       5.00000       4.00000      0.261787       0.00000       0.00000       0.00000       0.00000    
      231   231.000       15.8166       12.2970       5.18959      0.300181      0.103873E-01  0.365555E-02  -138.833      -2.82676      -58.6952       175.969       0.00000      -391.389       6.73163      0.570454       5.00000       4.00000      0.259807       0.00000       0.00000       0.00000       0.00000    
      232   232.000       15.8983       12.3443       5.20264      0.216706      0.749757E-02  0.554911E-02  -171.399      -15.8571      -78.6378       166.282       0.00000      -391.832       6.73164      0.572331       5.00000       4.00000      0.262657       0.00000       0.00000       0.00000       0.00000    
      233   233.000       15.8533       12.3374       5.20210      0.134807      0.466444E-02  0.491155E-02  -144.308      -13.9535      -56.3297       151.444       0.00000      -391.588       6.80862      0.573302       5.00000       4.00000      0.262539       0.00000       0.00000       0.00000       0.00000    
      234   234.000       15.8548       12.3462       5.20334      0.224990      0.778484E-02  0.728722E-02  -217.094      -36.9316      -99.1743       132.923       0.00000      -391.596       6.83495      0.573726       5.00000       4.00000      0.262810       0.00000       0.00000       0.00000       0.00000    
      235   235.000       15.5421       12.2380       5.18244      0.269748      0.933919E-02  0.740631E-02  -229.373      -37.5349      -108.514       142.310       0.00000      -389.904       7.14413      0.574795       5.00000       4.00000      0.258245       0.00000       0.00000       0.00000       0.00000    
      236   236.000       15.2327       12.1260       5.16467      0.793569E-01  0.274914E-02  0.384321E-02  -132.088      -10.7339      -43.2129       157.512       0.00000      -388.236       7.45867      0.576458       5.00000       4.00000      0.254365       0.00000       0.00000       0.00000       0.00000    
      237   237.000       15.2799       12.1583       5.16894      0.116614      0.403947E-02  0.465761E-02  -161.815      -12.5736      -63.1356       179.757       0.00000      -388.489       7.45868      0.576763       5.00000       4.00000      0.255296       0.00000       0.00000       0.00000       0.00000    
      238   238.000       15.3145       12.1810       5.17277      0.147642      0.511391E-02  0.591070E-02  -186.093      -22.3817      -78.6492       168.786       0.00000      -388.676       7.45869      0.577210       5.00000       4.00000      0.256132       0.00000       0.00000       0.00000       0.00000    
      239   239.000       15.2370       12.1585       5.16966      0.200873      0.695874E-02  0.640311E-02  -193.191      -22.9184      -92.8998       154.865       0.00000      -388.259       7.55751      0.577927       5.00000       4.00000      0.255453       0.00000       0.00000       0.00000       0.00000    
      240   240.000       15.0963       12.1090       5.16338      0.223325      0.773863E-02  0.668431E-02  -204.763      -22.9223      -104.154       155.457       0.00000      -387.501       7.71243      0.578945       5.00000       4.00000      0.254082       0.00000       0.00000       0.00000       0.00000    
      241   241.000       14.9249       12.0455       5.15636      0.702632E-01  0.243557E-02  0.291678E-02  -159.554      -11.8833      -45.0548       204.966       0.00000      -386.580       7.89680      0.580257       5.00000       4.00000      0.252549       0.00000       0.00000       0.00000       0.00000    
      242   242.000       15.0059       12.1034       5.16215      0.120299      0.416932E-02  0.508998E-02  -153.902      -13.5671      -62.9255       154.457       0.00000      -387.016       7.89681      0.580452       5.00000       4.00000      0.253814       0.00000       0.00000       0.00000       0.00000    
      243   243.000       14.9898       12.1038       5.16314      0.144977      0.502478E-02  0.376775E-02  -123.051      -2.70859      -52.9757       144.171       0.00000      -386.929       7.93730      0.581044       5.00000       4.00000      0.254030       0.00000       0.00000       0.00000       0.00000    
      244   244.000       15.0299       12.1305       5.16772      0.176703      0.612389E-02  0.255979E-02  -132.403       4.12221      -59.5267       171.431       0.00000      -387.144       7.93730      0.581626       5.00000       4.00000      0.255031       0.00000       0.00000       0.00000       0.00000    
      245   245.000       15.1032       12.1802       5.17539      0.194407      0.673650E-02  0.300146E-02  -112.191       5.22510      -53.3754       140.231       0.00000      -387.538       7.93731      0.582486       5.00000       4.00000      0.256706       0.00000       0.00000       0.00000       0.00000    
      246   246.000       15.1581       12.2158       5.18257      0.131612      0.456007E-02   0.00000      -65.1326       2.24694      -17.6724       101.753       0.00000      -387.834       7.93732      0.583521       5.00000       4.00000      0.258272       0.00000       0.00000       0.00000       0.00000    
      247   247.000       15.8596       12.2624       5.18257      0.228575      0.790879E-02  0.567169E-02  -118.743      -11.8471      -57.4142       85.5976       0.00000      -391.622       6.77568      0.583049       5.00000       4.00000      0.258272       0.00000       0.00000       0.00000       0.00000    
      248   248.000       15.7290       12.2196       5.17889      0.125096      0.432947E-02  0.437108E-02  -85.2492      -7.10474      -24.3206       82.9460       0.00000      -390.915       6.91026      0.584141       5.00000       4.00000      0.257470       0.00000       0.00000       0.00000       0.00000    
      249   249.000       15.7084       12.2163       5.17889      0.148034      0.512355E-02  0.711804E-02  -175.474      -20.7087      -56.4633       85.6780       0.00000      -390.803       6.94297      0.584486       5.00000       4.00000      0.257470       0.00000       0.00000       0.00000       0.00000    
      250   250.000       15.3887       12.1009       5.16368      0.171442      0.593741E-02  0.592979E-02  -137.483      -15.7659      -44.6402       100.098       0.00000      -389.076       7.23425      0.585407       5.00000       4.00000      0.254149       0.00000       0.00000       0.00000       0.00000    
      251   251.000       15.2513       12.0527       5.15848      0.182837      0.633375E-02  0.498454E-02  -117.060      -7.86280      -47.3130       108.282       0.00000      -388.336       7.37114      0.586098       5.00000       4.00000      0.253013       0.00000       0.00000       0.00000       0.00000    
      252   252.000       15.2084       12.0411       5.15919      0.184019      0.637521E-02  0.171656E-02  -67.8290       1.55202      -14.4708       91.2328       0.00000      -388.104       7.43098      0.586914       5.00000       4.00000      0.253166       0.00000       0.00000       0.00000       0.00000    
      253   253.000       15.2557       12.0707       5.16496      0.211618      0.733070E-02  0.619290E-02  -146.476      -21.2834      -59.1577       100.469       0.00000      -388.359       7.43099      0.587752       5.00000       4.00000      0.254427       0.00000       0.00000       0.00000       0.00000    
      254   254.000       15.0946       12.0115       5.16074      0.209433      0.725729E-02  0.643031E-02  -145.376      -17.8091      -72.6684       86.9608       0.00000      -387.492       7.59051      0.588855       5.00000       4.00000      0.253506       0.00000       0.00000       0.00000       0.00000    
      255   255.000       14.9001       11.9363       5.15518      0.363590      0.126039E-01  0.443032E-02  -71.9778       2.20567      -22.6719       61.5315       0.00000      -386.447       7.77607      0.589984       5.00000       4.00000      0.252292       0.00000       0.00000       0.00000       0.00000    
      256   256.000       14.8603       11.9225       5.16743      0.344472      0.119421E-01  0.671973E-02  -158.885      -17.1767      -80.4521       90.1902       0.00000      -386.234       7.85464      0.593566       5.00000       4.00000      0.254967       0.00000       0.00000       0.00000       0.00000    
      257   257.000       14.6409       11.8342       5.17097      0.311190      0.107929E-01  0.726185E-02  -184.720      -19.8908      -104.969       92.8304       0.00000      -385.058       8.07984      0.596841       5.00000       4.00000      0.255740       0.00000       0.00000       0.00000       0.00000    
      258   258.000       14.3599       11.7161       5.17133      0.171201      0.594094E-02  0.642612E-02  -165.237      -20.2037      -72.0449       113.543       0.00000      -383.556       8.34927      0.599689       5.00000       4.00000      0.255818       0.00000       0.00000       0.00000       0.00000    
      259   259.000       14.2003       11.6495       5.16995      0.110981      0.385241E-02  0.602883E-02  -159.818      -18.8718      -59.0910       124.202       0.00000      -382.705       8.50380      0.600781       5.00000       4.00000      0.255517       0.00000       0.00000       0.00000       0.00000    
      260   260.000       14.0877       11.6035       5.17004      0.178700      0.620443E-02  0.715709E-02  -133.846      -22.9475      -63.2792       32.3887       0.00000      -382.106       8.62039      0.601787       5.00000       4.00000      0.255537       0.00000       0.00000       0.00000       0.00000    
      261   261.000       13.8045       11.4731       5.16645      0.207276      0.720055E-02  0.369382E-02  -66.6862      -4.62714      -22.1081       67.1157       0.00000      -380.601       8.86934      0.603255       5.00000       4.00000      0.254752       0.00000       0.00000       0.00000       0.00000    
      262   262.000       13.7995       11.4734       5.17249      0.187450      0.651189E-02  0.175566E-02  -75.7221       4.56044      -26.3452       96.1571       0.00000      -380.575       8.89527      0.604865       5.00000       4.00000      0.256073       0.00000       0.00000       0.00000       0.00000    
      263   263.000       13.8396       11.4992       5.17879      0.258178      0.896821E-02  0.189186E-02  -43.5606       9.80632      -20.9735       53.9177       0.00000      -380.788       8.89528      0.606190       5.00000       4.00000      0.257448       0.00000       0.00000       0.00000       0.00000    
      264   264.000       13.8627       11.5122       5.18928      0.185545      0.644492E-02   0.00000      -65.9864       3.96690      -9.60503       91.0522       0.00000      -380.910       8.90409      0.608692       5.00000       4.00000      0.259739       0.00000       0.00000       0.00000       0.00000    
      265   265.000       14.2450       11.5440       5.18928      0.228666      0.793683E-02  0.654950E-02  -136.789      -20.4969      -57.6799       66.4765       0.00000      -382.944       8.16845      0.607400       5.00000       4.00000      0.259739       0.00000       0.00000       0.00000       0.00000    
      266   266.000       14.0325       11.4535       5.19042      0.204228      0.709153E-02  0.744466E-02  -210.875      -27.5089      -103.492       110.536       0.00000      -381.813       8.36335      0.609028       5.00000       4.00000      0.259987       0.00000       0.00000       0.00000       0.00000    
      267   267.000       13.7362       11.3246       5.18932      0.719751E-01  0.250067E-02  0.558023E-02  -144.253      -14.1177      -42.4069       118.802       0.00000      -380.239       8.63244      0.610546       5.00000       4.00000      0.259748       0.00000       0.00000       0.00000       0.00000    
      268   268.000       13.6541       11.2916       5.19112      0.915238E-01  0.318036E-02  0.603515E-02  -150.349      -17.8317      -51.4621       108.047       0.00000      -379.804       8.72264      0.611474       5.00000       4.00000      0.260141       0.00000       0.00000       0.00000       0.00000    
      269   269.000       13.5279       11.2371       5.19278      0.201706      0.701080E-02  0.658609E-02  -155.969      -17.3673      -75.6238       88.7244       0.00000      -379.136       8.84899      0.612589       5.00000       4.00000      0.260503       0.00000       0.00000       0.00000       0.00000    
      270   270.000       13.3384       11.1505       5.19503      0.165300      0.574751E-02  0.515670E-02  -82.3782      -9.17322      -33.2633       52.0466       0.00000      -378.135       9.02873      0.614154       5.00000       4.00000      0.260994       0.00000       0.00000       0.00000       0.00000    
      271   271.000       13.2533       11.1113       5.19774      0.107125      0.372538E-02  0.510697E-02  -122.505      -11.5189      -33.9088       105.166       0.00000      -377.685       9.11376      0.615269       5.00000       4.00000      0.261586       0.00000       0.00000       0.00000       0.00000    
      272   272.000       13.1986       11.0888       5.20024      0.201235      0.699888E-02  0.596539E-02  -103.669      -17.3058      -44.8182       49.6376       0.00000      -377.397       9.17912      0.616174       5.00000       4.00000      0.262131       0.00000       0.00000       0.00000       0.00000    
      273   273.000       13.0535       11.0192       5.20446      0.294641      0.102504E-01  0.642720E-02  -153.999      -14.8663      -69.7771       92.8933       0.00000      -376.633       9.31790      0.617908       5.00000       4.00000      0.263054       0.00000       0.00000       0.00000       0.00000    
      274   274.000       12.8889       10.9405       5.21680      0.265209      0.922942E-02  0.678505E-02  -143.798      -24.1947      -69.4938       61.1778       0.00000      -375.767       9.49507      0.621806       5.00000       4.00000      0.265748       0.00000       0.00000       0.00000       0.00000    
      275   275.000       12.6762       10.8343       5.22705      0.145912      0.507991E-02  0.563349E-02  -127.960      -12.6815      -43.1040       92.4420       0.00000      -374.651       9.70190      0.625159       5.00000       4.00000      0.267987       0.00000       0.00000       0.00000       0.00000    
      276   276.000       12.5814       10.7884       5.23125      0.305109      0.106243E-01  0.652854E-02  -121.025      -17.7426      -59.4899       44.7351       0.00000      -374.154       9.80063      0.626502       5.00000       4.00000      0.268904       0.00000       0.00000       0.00000       0.00000    
      277   277.000       12.3918       10.6903       5.24816      0.325877      0.113516E-01  0.692429E-02  -170.694      -22.8966      -77.6866       85.8143       0.00000      -373.162       9.99591      0.631449       5.00000       4.00000      0.272598       0.00000       0.00000       0.00000       0.00000    
      278   278.000       12.1826       10.5812       5.26968      0.212773      0.741473E-02  0.638733E-02  -157.199      -15.2099      -67.8811       95.6693       0.00000      -372.069       10.2179      0.637510       5.00000       4.00000      0.277299       0.00000       0.00000       0.00000       0.00000    
      279   279.000       12.0319       10.5019       5.28000      0.298932      0.104202E-01  0.492488E-02  -106.541       7.01882      -54.7487       86.4520       0.00000      -371.284       10.3701      0.640318       5.00000       4.00000      0.279552       0.00000       0.00000       0.00000       0.00000    
      280   280.000       11.9794       10.4758       5.30123      0.316808      0.110445E-01   0.00000       23.8914       44.7609       15.4035       67.8457       0.00000      -371.011       10.4578      0.646200       5.00000       4.00000      0.284188       0.00000       0.00000       0.00000       0.00000    
      281   281.000       13.4738       10.5931       5.30123      0.305673      0.106256E-01   0.00000      -47.4045       24.7136      -13.9967       80.4446       0.00000      -378.850       7.20173      0.639388       5.00000       4.00000      0.284188       0.00000       0.00000       0.00000       0.00000    
      282   282.000       13.8401       10.6350       5.30123      0.171660      0.596286E-02  0.521919E-02  -98.4904      -4.06204      -41.8466       60.2864       0.00000      -380.790       6.58864      0.636729       5.00000       4.00000      0.284188       0.00000       0.00000       0.00000       0.00000    
      283   283.000       13.6916       10.5857       5.30439      0.975952E-01  0.339109E-02  0.540589E-02  -140.153      -8.06260      -31.6178       110.877       0.00000      -380.003       6.72628      0.637458       5.00000       4.00000      0.284878       0.00000       0.00000       0.00000       0.00000    
      284   284.000       13.5698       10.5478       5.30700      0.648037E-01  0.225223E-02  0.561779E-02  -125.236      -14.0884      -28.7164       78.5134       0.00000      -379.358       6.85042      0.638079       5.00000       4.00000      0.285448       0.00000       0.00000       0.00000       0.00000    
      285   285.000       13.3952       10.4876       5.31008      0.624672E-01  0.217176E-02  0.555812E-02  -113.819      -15.0175      -27.1310       65.3025       0.00000      -378.435       7.01388      0.638773       5.00000       4.00000      0.286121       0.00000       0.00000       0.00000       0.00000    
      286   286.000       13.2208       10.4250       5.31329      0.889828E-01  0.309466E-02  0.581747E-02  -118.571      -17.3219      -38.4051       58.0079       0.00000      -377.514       7.17631      0.639484       5.00000       4.00000      0.286823       0.00000       0.00000       0.00000       0.00000    
      287   287.000       13.0118       10.3470       5.31707      0.131792      0.458533E-02  0.582159E-02  -114.878      -15.5605      -44.7347       52.4897       0.00000      -376.413       7.36918      0.640300       5.00000       4.00000      0.287647       0.00000       0.00000       0.00000       0.00000    
      288   288.000       12.8034       10.2667       5.32108      0.820272E-01  0.285506E-02  0.576564E-02  -133.329      -13.4059      -35.2839       80.5082       0.00000      -375.318       7.56328      0.641164       5.00000       4.00000      0.288523       0.00000       0.00000       0.00000       0.00000    
      289   289.000       12.6269       10.1986       5.32514      0.142312      0.495503E-02  0.625368E-02  -133.242      -22.6954      -52.9438       52.1586       0.00000      -374.392       7.73682      0.642063       5.00000       4.00000      0.289410       0.00000       0.00000       0.00000       0.00000    
      290   290.000       12.3719       10.0943       5.33038      0.245605      0.855573E-02  0.630013E-02  -124.542      -22.9068      -59.1111       37.1777       0.00000      -373.057       7.97866      0.643176       5.00000       4.00000      0.290554       0.00000       0.00000       0.00000       0.00000    
      291   291.000       12.1076       9.98198       5.33998      0.265475      0.925260E-02  0.702871E-02  -170.668      -35.5176      -77.9616       48.0897       0.00000      -371.678       8.23935      0.645422       5.00000       4.00000      0.292652       0.00000       0.00000       0.00000       0.00000    
      292   292.000       11.7511       9.82450       5.35240      0.105480      0.367884E-02  0.658795E-02  -156.996      -28.2441      -56.2532       60.2859       0.00000      -369.823       8.59564      0.648273       5.00000       4.00000      0.295365       0.00000       0.00000       0.00000       0.00000    
      293   293.000       11.4785       9.70016       5.36001      0.110704      0.386304E-02  0.594629E-02  -125.716      -18.0741      -44.4374       56.8145       0.00000      -368.410       8.87216      0.649898       5.00000       4.00000      0.297026       0.00000       0.00000       0.00000       0.00000    
      294   294.000       11.2884       9.61147       5.36639      0.206376      0.720422E-02  0.636071E-02  -119.578      -20.1955      -55.3149       24.4118       0.00000      -367.427       9.07250      0.651351       5.00000       4.00000      0.298420       0.00000       0.00000       0.00000       0.00000    
      295   295.000       11.0371       9.48911       5.37603      0.169303      0.591292E-02  0.657445E-02  -160.152      -29.5870      -55.1845       61.7932       0.00000      -366.130       9.33556      0.653638       5.00000       4.00000      0.300525       0.00000       0.00000       0.00000       0.00000    
      296   296.000       10.7821       9.36266       5.38509      0.862124E-01  0.301245E-02  0.637371E-02  -169.554      -22.7613      -41.8520       84.8675       0.00000      -364.818       9.61258      0.655731       5.00000       4.00000      0.302504       0.00000       0.00000       0.00000       0.00000    
      297   297.000       10.5662       9.25373       5.39396      0.272916      0.954026E-02  0.718964E-02  -180.984      -42.6026      -91.0184       41.0633       0.00000      -363.709       9.85972      0.657908       5.00000       4.00000      0.304440       0.00000       0.00000       0.00000       0.00000    
      298   298.000       10.2276       9.07400       5.41345      0.321693      0.112527E-01   0.00000       39.3924       29.6265       31.2553       17.0349       0.00000      -361.977       10.2512      0.663261       5.00000       4.00000      0.308698       0.00000       0.00000       0.00000       0.00000    
      299   299.000       10.7184       9.14593       5.41345      0.305639      0.106810E-01  0.548416E-02  -108.722      -9.72809      -46.1526       47.4536       0.00000      -364.491       8.78177      0.654572       5.00000       4.00000      0.308698       0.00000       0.00000       0.00000       0.00000    
      300   300.000       10.5475       9.06700       5.43037      0.340726      0.119111E-01  0.479808E-02  -56.9231      0.254927      -26.7287       11.0111       0.00000      -363.614       9.01115      0.659725       5.00000       4.00000      0.312393       0.00000       0.00000       0.00000       0.00000    
      301   301.000       10.4243       9.00776       5.45181      0.195947      0.685154E-02  0.555445E-02  -89.0648      -15.5943      -35.8744       18.0375       0.00000      -362.983       9.19117      0.666636       5.00000       4.00000      0.317075       0.00000       0.00000       0.00000       0.00000    
      302   302.000       10.2389       8.91631       5.46148      0.118261      0.413664E-02  0.546069E-02  -106.402      -14.7270      -34.8174       44.2978       0.00000      -362.034       9.40908      0.669063       5.00000       4.00000      0.319188       0.00000       0.00000       0.00000       0.00000    
      303   303.000       10.0781       8.83631       5.46859      0.153776      0.538055E-02  0.547844E-02  -97.5869      -17.9238      -41.9192       31.4565       0.00000      -361.213       9.60367      0.670732       5.00000       4.00000      0.320739       0.00000       0.00000       0.00000       0.00000    
      304   304.000       9.91166       8.75113       5.47608      0.240579      0.842043E-02  0.533692E-02  -73.9167      -11.5814      -30.6285       7.75622       0.00000      -360.365       9.80600      0.672539       5.00000       4.00000      0.322376       0.00000       0.00000       0.00000       0.00000    
      305   305.000       9.75009       8.66592       5.49065      0.410108      0.143585E-01  0.387443E-02  -36.2213       7.00793      -17.4487       12.7157       0.00000      -359.543       10.0170      0.677152       5.00000       4.00000      0.325558       0.00000       0.00000       0.00000       0.00000    
      306   306.000       9.69208       8.63538       5.52807      0.204621      0.716490E-02  0.299490E-02  -22.8286       4.08219      -10.0432       13.5466       0.00000      -359.248       10.1617      0.691710       5.00000       4.00000      0.333730       0.00000       0.00000       0.00000       0.00000    
      307   307.000       9.66913       8.62305       5.53810      0.360896      0.126375E-01   0.00000       63.1564       35.6647       37.5817       10.0218       0.00000      -359.131       10.2065      0.695517       5.00000       4.00000      0.335921       0.00000       0.00000       0.00000       0.00000    
      308   308.000       9.80256       8.71642       5.53810      0.167731      0.587195E-02  0.492458E-02  -67.3297      -6.79194      -26.4539       18.1863       0.00000      -359.810       10.0690      0.683477       5.00000       4.00000      0.335921       0.00000       0.00000       0.00000       0.00000    
      309   309.000       9.68463       8.65300       5.54653      0.160409      0.561687E-02  0.630963E-02  -147.678      -27.4470      -47.9867       44.8642       0.00000      -359.210       10.2166      0.685925       5.00000       4.00000      0.337762       0.00000       0.00000       0.00000       0.00000    
      310   310.000       9.44317       8.52079       5.55864      0.244813      0.857634E-02  0.680428E-02  -176.281      -38.6308      -63.8742       42.3145       0.00000      -357.985       10.5181      0.688927       5.00000       4.00000      0.340406       0.00000       0.00000       0.00000       0.00000    
      311   311.000       9.13975       8.34865       5.57937      0.191925      0.672749E-02  0.573483E-02  -117.633      -19.3072      -37.0775       37.9098       0.00000      -356.450       10.9204      0.695225       5.00000       4.00000      0.344934       0.00000       0.00000       0.00000       0.00000    
      312   312.000       8.96378       8.24602       5.59296      0.238031      0.834643E-02  0.652180E-02  -169.651      -28.1444      -62.9000       49.4174       0.00000      -355.562       11.1667      0.699852       5.00000       4.00000      0.347902       0.00000       0.00000       0.00000       0.00000    
      313   313.000       8.70617       8.09147       5.61476      0.123547      0.433426E-02  0.591363E-02  -136.177      -22.2111      -41.0823       45.9834       0.00000      -354.265       11.5413      0.707829       5.00000       4.00000      0.352663       0.00000       0.00000       0.00000       0.00000    
      314   314.000       8.51816       7.97542       5.62786      0.646973      0.227052E-01  0.474960E-02  -79.9226       2.35263      -34.1884       33.9939       0.00000      -353.321       11.8208      0.712629       5.00000       4.00000      0.355524       0.00000       0.00000       0.00000       0.00000    
      315   315.000       8.42347       7.91609       5.63999      0.326641      0.114654E-01  0.558320E-02  -117.645      -11.2757      -47.2809       39.5798       0.00000      -352.846       11.9769      0.718282       5.00000       4.00000      0.358174       0.00000       0.00000       0.00000       0.00000    
      316   316.000       8.26671       7.81558       5.64318      0.162065      0.569034E-02  0.607187E-02  -147.594      -26.8625      -43.9121       44.0166       0.00000      -352.061       12.2077      0.718282       5.00000       4.00000      0.358871       0.00000       0.00000       0.00000       0.00000    
      317   317.000       8.06400       7.68236       5.64732      0.774872E-01  0.272174E-02  0.546749E-02  -122.526      -14.7585      -24.9000       47.3564       0.00000      -351.048       12.5213      0.718282       5.00000       4.00000      0.359776       0.00000       0.00000       0.00000       0.00000    
      318   318.000       7.91932       7.58555       5.65027      0.118035      0.414715E-02  0.565990E-02  -131.397      -18.0688      -37.1320       45.0855       0.00000      -350.326       12.7631      0.718282       5.00000       4.00000      0.360419       0.00000       0.00000       0.00000       0.00000    
      319   319.000       7.75714       7.47447       5.65358      0.348595      0.122516E-01  0.477484E-02  -76.1833      -5.91919      -43.6503       22.4005       0.00000      -349.518       13.0473      0.718282       5.00000       4.00000      0.361142       0.00000       0.00000       0.00000       0.00000    
      320   320.000       7.65797       7.40507       5.65559      0.337093      0.118496E-01  0.431743E-02  -79.5102       4.46073      -21.2939       43.2908       0.00000      -349.025       13.2278      0.718282       5.00000       4.00000      0.361581       0.00000       0.00000       0.00000       0.00000    
      321   321.000       7.59080       7.35818       5.65695      0.292633      0.102881E-01  0.360619E-02  -50.2299       5.65135      -15.7222       29.5332       0.00000      -348.691       13.3622      0.718282       5.00000       4.00000      0.361878       0.00000       0.00000       0.00000       0.00000    
      322   322.000       7.55250       7.33119       5.65772      0.115677      0.406716E-02  0.465034E-02  -87.0566      -6.23110      -17.9370       38.6002       0.00000      -348.500       13.4401      0.718282       5.00000       4.00000      0.362047       0.00000       0.00000       0.00000       0.00000    
      323   323.000       7.46505       7.26862       5.65950      0.145301      0.510956E-02  0.421258E-02  -61.2575      -7.68487      -18.1902       24.0095       0.00000      -348.066       13.6191      0.718282       5.00000       4.00000      0.362435       0.00000       0.00000       0.00000       0.00000    
      324   324.000       7.39879       7.22042       5.66084      0.148767      0.523213E-02  0.554352E-02  -120.558      -24.5520      -38.4382       31.2588       0.00000      -347.738       13.7567      0.718282       5.00000       4.00000      0.362727       0.00000       0.00000       0.00000       0.00000    
      325   325.000       7.24409       7.10550       5.66400      0.989433E-01  0.348085E-02  0.557434E-02  -130.557      -21.9758      -31.2086       38.4563       0.00000      -346.971       14.0900      0.718282       5.00000       4.00000      0.363418       0.00000       0.00000       0.00000       0.00000    
      326   326.000       7.08835       6.98698       5.66719      0.905299E-01  0.318582E-02  0.511503E-02  -106.718      -15.7571      -25.0403       34.3278       0.00000      -346.201       14.4563      0.718282       5.00000       4.00000      0.364114       0.00000       0.00000       0.00000       0.00000    
      327   327.000       6.96853       6.89373       5.66963      0.118317      0.416461E-02  0.523324E-02  -108.965      -21.7402      -32.4140       28.6883       0.00000      -345.609       14.7632      0.718282       5.00000       4.00000      0.364648       0.00000       0.00000       0.00000       0.00000    
      328   328.000       6.83904       6.79037       5.67228      0.199650      0.702920E-02  0.624872E-02  -181.131      -39.6052      -55.9952       40.1592       0.00000      -344.971       15.1180      0.718282       5.00000       4.00000      0.365226       0.00000       0.00000       0.00000       0.00000    
      329   329.000       6.62052       6.60922       5.67681      0.244341      0.860627E-02  0.599765E-02  -163.561      -36.7236      -52.1756       33.6555       0.00000      -343.895       15.7825      0.718282       5.00000       4.00000      0.366216       0.00000       0.00000       0.00000       0.00000    
      330   330.000       6.44225       6.44225       6.44225      0.190055      0.669648E-02  0.654019E-02  -217.717      -55.6822      -65.7065       39.1097       0.00000      -343.019       16.0500      0.500000       5.00000       4.00000      0.533387       0.00000       0.00000       0.00000       0.00000    
      331   331.000       6.21264       6.21264       6.21264      0.107690      0.379607E-02  0.603049E-02  -193.776      -43.4074      -44.9031       40.1655       0.00000      -341.894       16.0500      0.500000       5.00000       4.00000      0.483241       0.00000       0.00000       0.00000       0.00000    
      332   332.000       6.01514       6.01514       6.01514      0.138352      0.487874E-02  0.620343E-02  -225.460      -56.4364      -58.9194       41.1592       0.00000      -340.928       16.0500      0.500000       5.00000       4.00000      0.440107       0.00000       0.00000       0.00000       0.00000    
      333   333.000       5.77836       5.77836       5.77836      0.223117      0.787140E-02  0.596087E-02  -216.633      -68.6015      -71.1802       30.1678       0.00000      -339.773       16.0500      0.500000      0.367129       5.79320     -0.441388E-01   0.00000       0.00000       0.00000       0.00000    
      334   334.000       5.53942       5.53942       5.53942      0.168815      0.595836E-02  0.491238E-02  -153.234      -29.3108      -46.1195       34.8341       0.00000      -338.610       16.0500      0.500000      0.174454       5.90506      -2.28874       0.00000       0.00000       0.00000       0.00000    
      335   335.000       5.39060       5.39060       5.39060      0.120502      0.425438E-02  0.446595E-02  -131.192      -21.7467      -34.9565       33.4100       0.00000      -337.888       16.0500      0.500000      0.406471       5.76767      -1.01301       0.00000       0.00000       0.00000       0.00000    
      336   336.000       5.26657       5.26657       5.26657      0.143554      0.506943E-02  0.246621E-02  -34.1996       6.42538      -14.3275       17.5989       0.00000      -337.286       16.0500      0.500000      0.420771       5.75941      -1.27904       0.00000       0.00000       0.00000       0.00000    
      337   337.000       5.24693       5.24693       5.24693       0.00000      0.691852E-04  0.164765E-02  -19.2312      0.113900E-01 -0.160095E-01   15.4970       0.00000      -337.191       16.0500      0.500000      0.493044       5.71776      -1.04279       0.00000       0.00000       0.00000       0.00000    
      338   338.000       5.24348       5.24348       5.24348      0.913200E-01  0.322499E-02  0.319716E-02  -66.7237     -0.805186      -11.4386       28.5613       0.00000      -337.174       16.0500      0.500000      0.553604       5.68314     -0.867229       0.00000       0.00000       0.00000       0.00000    
      339   339.000       5.19568       5.19568       5.19568      0.794810E-01  0.280715E-02  0.312363E-02  -61.3043      -3.02569      -10.0884       23.8251       0.00000      -336.943       16.0500      0.500000      0.578931       5.66876     -0.892330       0.00000       0.00000       0.00000       0.00000    
