time	hurs	huss	pr	prsn	ps	psl	rlds	rsds	sfcWind	tas	tasmax	tasmin	uas	vas
1992-08-02	86.8754425048828	0.00871686823666096	0.000115630544314627	0	98759.078125	100431.234375	350.041961669922	87.1193618774414	5.8709020614624	286.916809082031	290.385559082031	284.58349609375	5.35265016555786	5.63336706161499
1992-08-03	87.689094543457	0.00812077429145575	9.4893628556747e-05	0	98590.0625	100266.5625	327.085784912109	214.453521728516	7.50037002563477	285.689422607422	289.355895996094	282.961883544922	10.0030937194824	0.757136285305023
1992-08-04	87.9915237426758	0.00867560692131519	0.000213496692595072	0	99481.515625	101169.3046875	357.139312744141	65.3898544311523	6.66225910186768	286.367156982422	290.881958007812	282.791076660156	5.81093168258667	6.84066104888916
1992-08-05	84.0717239379883	0.00837823655456305	2.25024068640778e-05	0	99567.046875	101253.5390625	341.574249267578	184.527679443359	6.28841257095337	286.800872802734	288.437225341797	283.734313964844	8.91124534606934	3.21893525123596
1992-08-06	66.8255081176758	0.00645288079977036	0	0	100492.671875	102195.859375	327.602600097656	183.750015258789	2.68511486053467	286.645050048828	290.195953369141	282.587310791016	3.67651867866516	-0.645313501358032
1992-08-07	79.4772338867188	0.00762642547488213	6.10846291237976e-06	0	100384.5078125	102086.703125	324.113983154297	195.111358642578	2.08155274391174	286.504699707031	290.279022216797	282.636810302734	-0.458331674337387	-2.49039769172668
1992-08-08	75.2925109863281	0.00774148758500814	9.950264939107e-06	0	99929.625	101619.75	331.233581542969	181.401809692383	3.4863748550415	287.305145263672	293.516998291016	279.930267333984	-1.88049387931824	-4.13484859466553
1992-08-09	76.1258697509766	0.00771534163504839	2.33294781537552e-06	0	99241.328125	100918.296875	327.452697753906	217.667587280273	2.95540690422058	287.505187988281	292.3037109375	283.454650878906	2.56297898292542	0.121067628264427
1992-08-10	80.990837097168	0.00783469621092081	5.10744175699074e-05	0	99194.78125	100875.796875	332.293151855469	191.215682983398	4.39423274993896	286.674194335938	291.326568603516	284.283508300781	4.7436990737915	3.83773684501648
1992-08-11	87.7421646118164	0.00812737457454205	0.000358033110387623	0	98714.2109375	100393.3125	336.418823242188	150.951110839844	6.27757549285889	285.619873046875	289.670654296875	282.566192626953	6.0015811920166	6.08398294448853
1992-08-12	75.6259384155273	0.00696779787540436	3.61177444574423e-05	0	98610.6328125	100287.0078125	327.155792236328	184.294662475586	7.46715545654297	285.7666015625	288.165496826172	282.60302734375	10.1117630004883	-1.55661368370056
1992-08-13	88.9773712158203	0.00847927574068308	0.00011052663467126	0	99067.109375	100748.9296875	340.293640136719	77.2813949584961	3.39662647247314	286.162292480469	289.71484375	283.417053222656	1.02730941772461	-1.87326562404633
1992-08-14	75.4391174316406	0.00737140048295259	0	0	99787.8515625	101479.375	322.319122314453	231.704956054688	2.96553897857666	286.675140380859	294.424133300781	278.977813720703	1.30833947658539	2.3378918170929
1992-08-15	85.0500564575195	0.00863301567733288	8.50192955113016e-05	0	99189.15625	100867.1484375	354.823211669922	100.478996276855	5.40631675720215	287.151977539062	288.822509765625	285.404724121094	6.49229383468628	4.22663927078247
1992-08-16	74.6233673095703	0.0070503382012248	0.000154344772454351	0	99255.40625	100940.0390625	324.223205566406	187.161666870117	4.9307427406311	286.243499755859	290.737365722656	282.372680664062	5.96021890640259	4.34286689758301
1992-08-17	74.0383148193359	0.00667288480326533	1.44489004014758e-05	0	99358.1875	101048.0546875	312.699035644531	213.676742553711	4.95590877532959	285.647857666016	289.675354003906	281.890930175781	6.46092653274536	3.05304527282715
1992-08-18	68.2931518554688	0.00657406356185675	1.34446972879232e-05	0	99469.9296875	101157.1875	328.093444824219	162.876678466797	4.78373384475708	286.427978515625	290.862915039062	282.090789794922	3.76753711700439	7.17270183563232
1992-08-19	76.3530578613281	0.00742637971416116	8.48679701448418e-06	0	99389.15625	101072.59375	336.398223876953	174.532241821289	3.80578660964966	286.830291748047	291.867645263672	283.223693847656	3.94298148155212	3.58258938789368
1992-08-20	86.5735702514648	0.00865966733545065	6.35201504337601e-05	0	99147.8515625	100827.21875	334.600067138672	123.735664367676	5.01124000549316	286.817749023438	290.239898681641	283.83203125	4.282386302948	4.89364290237427
1992-08-21	92.4698257446289	0.00853902660310268	0.000242568785324693	0	99158.4296875	100845.1875	351.138732910156	59.4214668273926	3.53886675834656	285.601104736328	288.578247070312	282.544342041016	0.903275728225708	3.5649049282074
1992-08-22	86.6083679199219	0.00783721636980772	0.000375020870706066	0	98357.171875	100033.515625	326.861328125	157.485610961914	6.1533374786377	285.054809570312	288.383636474609	282.265106201172	7.1540379524231	2.74870467185974
1992-08-23	71.1112289428711	0.00627486407756805	3.87762047466822e-05	0	98905.6484375	100591.2109375	313.995300292969	150.12483215332	4.90527105331421	285.085632324219	289.210662841797	281.902160644531	6.69081163406372	4.22189235687256
1992-08-24	72.323860168457	0.00713551184162498	5.11564649059437e-05	0	98917.609375	100594.75	333.588226318359	144.271621704102	4.6597728729248	286.562225341797	291.522094726562	281.999633789062	4.57862186431885	5.62063837051392
1992-08-25	80.3541870117188	0.00755416601896286	5.56214617972728e-05	0	98722.6328125	100399.8046875	331.678619384766	142.756896972656	7.75593185424805	285.958984375	289.188079833984	283.221923828125	9.33746910095215	5.50988817214966
1992-08-26	75.1019821166992	0.00671652052551508	0.000106873660115525	0	98533.9921875	100211.4140625	329.237152099609	149.474670410156	5.21000289916992	285.379577636719	289.013580322266	283.210723876953	5.57934522628784	4.8402247428894
1992-08-27	85.0594329833984	0.00803127884864807	0.000226406147703528	0	97304.2578125	98958.21875	325.055847167969	173.352920532227	6.65013980865479	285.817474365234	289.874298095703	282.855987548828	2.88670039176941	5.78511953353882
1992-08-28	76.2995529174805	0.00637441501021385	2.55858594755409e-05	0	98188.1484375	99866.515625	309.258941650391	193.166076660156	5.30709886550903	284.216247558594	286.639801025391	281.955108642578	6.19467639923096	-2.69212651252747
1992-08-29	81.6932983398438	0.00641115289181471	0.000230671925237402	0	98024.7421875	99706.7265625	318.264434814453	111.274269104004	4.57698678970337	283.155395507812	286.477203369141	280.757446289062	2.07955026626587	3.51294684410095
1992-08-30	79.6974258422852	0.0062444400973618	0.000136277463752776	0	96943.859375	98607.734375	316.305877685547	163.126510620117	6.96819400787354	283.068023681641	285.976623535156	281.436462402344	5.39810609817505	-6.81757402420044
1992-08-31	79.4747467041016	0.00622802367433906	7.54741704440676e-05	0	97978.5234375	99660.390625	303.918518066406	180.497467041016	6.2517261505127	283.039520263672	286.10498046875	279.474029541016	9.57575416564941	-2.13655090332031
1992-09-01	78.4307250976562	0.00596466939896345	0.000162888594786637	0	98895.640625	100594.5390625	321.852233886719	100.090560913086	6.02779722213745	282.822784423828	285.887176513672	280.691192626953	5.73958444595337	2.68594789505005
1992-09-02	88.0850830078125	0.00793749000877142	7.15394053258933e-05	0	98421.046875	100097.8515625	335.279113769531	112.471267700195	6.55505609512329	285.151794433594	287.193328857422	282.687316894531	4.52449989318848	-0.658198714256287
1992-09-03	81.9023818969727	0.00639873696491122	7.46577716199681e-05	0	99758.75	101469.734375	312.115783691406	149.053359985352	5.36449432373047	283.26904296875	285.284484863281	280.738311767578	5.85766410827637	-4.00187587738037
1992-09-04	74.1716537475586	0.00548968091607094	2.54300607593905e-06	0	100694.515625	102424.6875	300.844268798828	179.09294128418	4.40070343017578	282.77490234375	286.848175048828	279.512512207031	4.32566261291504	-4.45400476455688
1992-09-05	74.2139282226562	0.00568472966551781	4.49548970209435e-05	0	100251.6171875	101972.734375	325.455017089844	119.565353393555	3.70827722549438	283.075012207031	289.330230712891	277.118408203125	-1.86635208129883	4.01849460601807
1992-09-06	94.4930648803711	0.0093071972951293	0.00018579387688078	0	98300.515625	99968.4765625	355.954833984375	80.4000778198242	8.96587753295898	286.325317382812	289.029663085938	279.567077636719	6.02949285507202	9.05503368377686
1992-09-07	70.000114440918	0.00524820573627949	2.50945067818975e-05	0	99014.5078125	100716.71875	301.124725341797	155.468872070312	7.84990930557251	282.612335205078	285.750854492188	280.210083007812	12.7627267837524	1.02407324314117
1992-09-08	78.4580612182617	0.00624332530423999	2.72890683845617e-05	0	99425.9375	101131.203125	331.284912109375	58.8195266723633	6.62483692169189	283.275939941406	285.879760742188	280.096923828125	10.2699823379517	2.76028561592102
1992-09-09	80.8392791748047	0.00708064762875438	5.89034461881965e-05	0	99455.65625	101150.96875	336.932098388672	110.681632995605	7.59165954589844	285.008453369141	288.028167724609	282.44677734375	7.94864130020142	8.00262260437012
1992-09-10	90.297981262207	0.00832378678023815	0.000427222956204787	0	98576.8984375	100253.5546875	351.274749755859	35.4803009033203	8.6611328125	285.616668701172	286.987609863281	284.761810302734	0.27321794629097	12.2570266723633
1992-09-11	81.0457153320312	0.00607377756386995	0.000113776521175168	0	98843.9921875	100544.0859375	307.710540771484	149.85807800293	7.29475212097168	282.476165771484	285.258026123047	279.858673095703	10.0235624313354	-1.78557336330414
1992-09-12	88.1048431396484	0.00650161691009998	0.000258484506048262	0	99687.84375	101403.1328125	316.280883789062	44.9955825805664	3.83015251159668	282.363311767578	284.287750244141	280.919036865234	3.54328727722168	-0.127245917916298
1992-09-13	83.8882217407227	0.00635315105319023	0.000101341436675284	0	99379.2734375	101088.3828125	324.921356201172	55.7068214416504	4.28283834457397	282.527679443359	285.936584472656	279.238616943359	6.10232877731323	3.93721866607666
1992-09-14	82.8137817382812	0.00696788309141994	1.96821929421276e-05	0	99344.734375	101041.1484375	334.170501708984	143.126419067383	5.5323920249939	284.505950927734	287.710571289062	281.53955078125	7.19912147521973	2.70764923095703
1992-09-15	86.0491714477539	0.00772143993526697	3.10047580569517e-05	0	99635.140625	101331.7890625	338.336486816406	92.4720306396484	6.62327718734741	285.295104980469	287.191497802734	281.998138427734	8.48576641082764	3.57893776893616
1992-09-16	85.988883972168	0.00742092495784163	6.40765792923048e-05	0	100065.15625	101773.4609375	339.998413085938	81.8915939331055	4.25311899185181	284.610260009766	289.353393554688	280.157318115234	-2.55733704566956	5.47843170166016
1992-09-17	89.7745742797852	0.00833421759307384	0.00013024645159021	0	99413.4921875	101103.3828125	344.109130859375	89.6105270385742	3.63007640838623	285.806213378906	291.095001220703	283.466033935547	1.08892774581909	1.63379776477814
1992-09-18	81.8764495849609	0.00749071082100272	2.38773895944178e-06	0	99802.8828125	101501.078125	334.76953125	145.316146850586	3.12523984909058	285.553741455078	291.847503662109	280.449188232422	2.21352577209473	4.01061725616455
1992-09-19	79.1552886962891	0.0070485370233655	9.86697159532923e-06	0	99747.71875	101446.109375	319.542541503906	150.269515991211	3.85722255706787	285.321655273438	288.001007080078	281.9189453125	3.66450357437134	4.30572414398193
1992-09-20	72.6679611206055	0.00550786266103387	7.84496660344303e-06	0	99891.7421875	101605.265625	295.237121582031	151.511459350586	2.41314077377319	283.273101806641	289.079864501953	278.045959472656	1.15634083747864	1.44610190391541
1992-09-21	69.7412643432617	0.00556621653959155	0	0	99615.96875	101322.1484375	298.115386962891	150.993606567383	4.70863771438599	283.714874267578	290.243438720703	278.475311279297	-4.03760862350464	-4.60273170471191
1992-09-22	74.6353378295898	0.00541322864592075	0	0	99605.234375	101319.046875	295.103851318359	170.00276184082	3.95683550834656	282.399322509766	287.392059326172	278.233520507812	1.20562481880188	-4.31106758117676
1992-09-23	86.4037475585938	0.00625403691083193	0.00018372994964011	0	99403.859375	101116.984375	323.75146484375	55.2900886535645	2.33443999290466	281.931427001953	285.206787109375	279.286315917969	1.04565143585205	0.749624252319336
1992-09-24	89.5140151977539	0.0062864082865417	8.14130326034501e-05	0	98994.6171875	100702.4921875	314.096069335938	108.203742980957	3.43390536308289	281.623321533203	283.902740478516	279.794189453125	2.96006798744202	-3.63968253135681
1992-09-25	73.3373947143555	0.00504517555236816	0	0	99423.375	101139.46875	293.184539794922	141.185485839844	1.87353467941284	281.531951904297	286.963104248047	276.162689208984	-0.515643537044525	0.540487885475159
1992-09-26	76.6510772705078	0.00547012966126204	3.05438188661356e-05	0	99487.9921875	101204.9765625	299.434936523438	118.964263916016	2.61737680435181	281.623474121094	288.853302001953	274.251678466797	-2.47338962554932	-0.360065937042236
1992-09-27	81.5458145141602	0.00629260623827577	4.78097626910312e-06	0	99159.046875	100861.4609375	310.798553466797	94.7959136962891	2.16175723075867	283.011383056641	288.5830078125	279.323028564453	0.354400843381882	-0.825079917907715
1992-09-28	74.0283355712891	0.00596391130238771	0	0	99314.015625	101016.4609375	296.959259033203	152.926666259766	2.88520574569702	283.508758544922	291.138732910156	276.716644287109	-1.82653152942657	4.94951343536377
1992-09-29	72.0837783813477	0.00635868683457375	3.55620359187014e-05	0	98737.078125	100420.5703125	314.711242675781	90.7425537109375	6.2850399017334	284.935974121094	287.953735351562	282.819458007812	-1.97395801544189	7.7841477394104
1992-09-30	72.6601409912109	0.00571824843063951	1.62219403136987e-05	0	99601.7421875	101308.4140625	305.936889648438	138.774719238281	3.04818177223206	283.553924560547	287.8359375	279.568817138672	0.892589569091797	4.63202714920044
1992-10-01	86.4488067626953	0.00750308483839035	0.000180890245246701	0	99384.9375	101081.375	331.616882324219	38.3360748291016	4.31738567352295	284.628601074219	288.310089111328	281.925659179688	-0.488263577222824	6.07375860214233
1992-10-02	91.0310440063477	0.00759147619828582	5.06689611938782e-05	0	99266.8984375	100964.3359375	334.079803466797	42.2119827270508	5.33105087280273	284.115905761719	286.459991455078	282.40185546875	7.50880765914917	0.235886543989182
1992-10-03	82.7037582397461	0.0066198124550283	5.17234693688806e-05	0	99545.5078125	101250.3125	319.654174804688	65.3843536376953	6.31029605865479	283.677642822266	285.569366455078	282.212738037109	4.2235860824585	-7.44529581069946
1992-10-04	82.0052261352539	0.00661065056920052	2.39292094192933e-05	0	100565.5703125	102285.8984375	317.151611328125	80.9501190185547	3.48644256591797	284.023193359375	288.87451171875	280.381622314453	-1.02390038967133	-4.69960594177246
1992-10-05	75.4570846557617	0.00560081657022238	2.60001870628912e-05	0	100762.25	102492.5078125	297.61865234375	114.243843078613	3.74422740936279	282.96728515625	288.508270263672	278.473876953125	-2.08236122131348	-3.96520256996155
1992-10-06	77.4990844726562	0.00570270046591759	0	0	100842.03125	102574.796875	309.343353271484	96.8208312988281	3.88334131240845	282.782318115234	287.803924560547	278.36083984375	-1.81860995292664	-4.91239356994629
