!datetime	Ten_Meter_Uwind_vector_meterPerSecond	Ten_Meter_Vwind_vector_meterPerSecond	Surface_Level_Barometric_Pressure_pascal	Air_Temperature_celsius	Relative_Humidity_percent	Cloud_Cover_decimalFraction	Shortwave_Radiation_Downwelling_wattPerMeterSquared	Precipitation_meterPerSecond
1999-10-31 00:00:00	10.64337	0	100036.27	10.503595	72.615631	0.83200581	49.30452	7.8991157e-08
1999-11-01 00:00:00	7.0657101	0	99622.883	9.4215332	83.85955	0.87299009	44.069546	1.5945046e-07
1999-11-02 00:00:00	6.3922033	0	101320.39	8.5532471	76.74633	0.73339371	56.074032	5.1225179e-08
1999-11-03 00:00:00	7.0934839	0	101858.47	11.025781	84.505081	0.83731318	45.156265	1.0025453e-08
1999-11-04 00:00:00	9.5869894	0	100683.89	10.115472	90.491272	1	11.480019	5.8519951e-07
1999-11-05 00:00:00	6.015264	0	99430.664	7.4890991	91.022072	0.94274047	33.900925	2.3565436e-07
1999-11-06 00:00:00	4.1196046	0	101494.7	8.0161987	71.393112	0.7728338	47.390869	0
1999-11-07 00:00:00	4.9088736	0	102158.06	10.522668	81.475136	0.89370784	35.851013	7.4847494e-09
1999-11-08 00:00:00	2.4433382	0	102997.81	10.317712	91.162369	0.82281935	40.612602	6.8554837e-09
1999-11-09 00:00:00	2.2450299	0	103870.98	8.267572	90.048546	0.80115782	41.839329	8.4279791e-09
1999-11-10 00:00:00	2.028986	0	104172.16	7.0337158	85.981117	0.8476077	37.783211	2.2822403e-08
1999-11-11 00:00:00	2.4908094	0	104007.39	5.828302	84.089264	0.61727599	52.544304	0
1999-11-12 00:00:00	2.9900653	0	103294.08	6.8461243	82.310844	0.93913897	29.11727	2.3332848e-08
1999-11-13 00:00:00	3.5721159	0	102892.28	7.9898621	85.098038	0.90316381	31.198914	0
1999-11-14 00:00:00	2.5521111	0	102731.36	6.5387207	84.859009	0.67519311	46.118118	0
1999-11-15 00:00:00	3.5331495	0	102411.88	7.0484863	81.205505	0.87204894	32.535156	1.3998406e-08
1999-11-16 00:00:00	6.5527639	0	102161.29	6.2044617	80.056381	0.78363157	38.081909	7.4607575e-08
1999-11-17 00:00:00	6.3181438	0	102239.66	8.1467834	82.148476	1	9.5803461	9.6169453e-08
1999-11-18 00:00:00	4.6696334	0	101768.45	7.7858215	85.492355	0.72052704	40.050037	6.12234e-08
1999-11-19 00:00:00	3.7312758	0	102795.57	4.273584	70.955765	0.59177616	46.85384	0
1999-11-20 00:00:00	1.7329189	0	102828.59	2.3946472	75.075615	0.59680844	45.917706	0
1999-11-21 00:00:00	2.4459636	0	102035.54	3.6402527	79.724419	0.99218461	21.000853	2.3384677e-08
1999-11-22 00:00:00	4.6688108	0	101575.88	7.6083618	86.022942	0.91809951	25.421638	1.5405616e-08
1999-11-23 00:00:00	7.0916195	0	101329.98	9.4991394	83.583847	0.91567368	24.977703	1.1039905e-08
1999-11-24 00:00:00	6.1176605	0	101045.38	9.2537781	84.354706	0.90950556	24.956827	1.8303476e-07
1999-11-25 00:00:00	6.4619031	0	101498.23	9.2350098	85.772385	1	16.400311	4.9499849e-08
1999-11-26 00:00:00	9.1959381	0	100423.7	8.0016724	79.516876	0.77524359	32.0989	2.141335e-07
1999-11-27 00:00:00	7.7806807	0	100711.27	7.9672485	79.071289	1	14.781294	2.2460922e-07
1999-11-28 00:00:00	7.1807966	0	99638.016	8.4357239	90.609978	1	5.3758955	5.9589732e-07
1999-11-29 00:00:00	4.4467058	0	101677.14	6.0188843	69.31546	0.61751031	38.338696	0
1999-11-30 00:00:00	9.0044203	0	101822.54	10.521448	88.174606	1	12.153753	8.5172433e-08
1999-12-01 00:00:00	6.8061647	0	102124.23	7.8198486	79.526596	0.91856684	22.04686	6.9004609e-09
1999-12-02 00:00:00	6.8124843	0	102078.77	7.28927	73.439171	0.96563902	19.090887	7.2372881e-08
1999-12-03 00:00:00	9.7967272	0	100717.11	5.7990356	81.282204	0.83986784	25.898569	1.8997095e-07
1999-12-04 00:00:00	6.7970381	0	101561.29	4.4137207	64.508217	0.73991722	30.884003	1.3365398e-08
1999-12-05 00:00:00	6.4095998	0	101928.11	6.9586731	78.021225	1	5.3219838	6.3551168e-08
1999-12-06 00:00:00	8.3041401	0	100864.89	9.3635498	89.205536	1	11.968166	1.2823768e-07
1999-12-07 00:00:00	8.0426149	0	100490.38	5.7762695	79.330978	0.92110783	20.488543	6.9741509e-08
1999-12-08 00:00:00	11.797335	0	98943.578	6.4213196	82.740402	0.90281552	21.161602	2.699538e-07
1999-12-09 00:00:00	10.319982	0	98929.172	5.2291809	87.225151	1	9.1670504	1.4602489e-07
1999-12-10 00:00:00	5.8392487	0	99515.602	5.4267212	84.048279	1	7.0799327	2.906172e-07
1999-12-11 00:00:00	7.5687909	0	98423.75	7.6582886	90.707787	1	14.369678	8.6769134e-08
1999-12-12 00:00:00	6.721324	0	99575.414	4.455835	81.699715	0.85538441	22.981741	3.1916275e-08
1999-12-13 00:00:00	4.3098149	0	99999.953	2.6729675	82.459679	0.85979154	22.743954	3.393376e-08
1999-12-14 00:00:00	3.9183278	0	100510.23	1.6693665	83.876152	0.76824087	26.896528	0
1999-12-15 00:00:00	4.4893312	0	102602.92	2.7448975	70.419815	0.65353572	31.495707	0
1999-12-16 00:00:00	6.9164352	0	102443.72	5.6499878	69.629005	0.91081009	19.843826	2.1562161e-07
1999-12-17 00:00:00	5.6357794	0	100931.63	7.3335205	91.001968	1	9.8730392	2.252499e-07
1999-12-18 00:00:00	4.0792084	0	101194.59	2.7550293	91.478416	1	8.420784	8.6462329e-08
1999-12-19 00:00:00	3.0553782	0	102396.87	-0.83408203	80.669456	0.58587328	33.646042	0
1999-12-20 00:00:00	7.0558853	0	101447.98	3.9901367	84.42215	1	9.132021	2.4398237e-07
1999-12-21 00:00:00	6.5069971	0	100710.84	7.4214722	84.805206	0.77116081	25.770172	1.2101304e-07
1999-12-22 00:00:00	5.8125639	0	99870.797	7.1843506	89.470329	1	11.506127	6.1836938e-07
1999-12-23 00:00:00	10.123996	0	99424.898	7.1037842	80.526024	1	9.3396444	2.7239288e-07
1999-12-24 00:00:00	8.9178782	0	98009.18	6.4762512	82.153915	1	13.609087	3.0771497e-07
1999-12-25 00:00:00	9.5992575	0	98099.398	3.1767822	77.781609	0.87477468	21.733973	1.0437658e-07
1999-12-26 00:00:00	7.4998245	0	98228.656	3.8883606	77.472855	0.8680625	22.113012	6.6878738e-09
1999-12-27 00:00:00	5.1256409	0	99132.32	2.7908264	84.694588	0.85047019	23.071371	3.2342607e-09
1999-12-28 00:00:00	4.535429	0	100423.93	3.0118652	78.778824	0.70548527	29.709036	6.6088105e-09
1999-12-29 00:00:00	4.0135746	0	101787.98	4.7223145	80.920822	0.9213565	19.6812	3.0162682e-09
1999-12-30 00:00:00	6.2531509	0	101182.97	7.8144775	92.907829	1	9.2640285	3.0239054e-07
1999-12-31 00:00:00	5.6761198	0	101212.48	8.1166016	93.115067	1	8.166935	7.929212e-08
2000-01-01 00:00:00	4.6432776	0	101946.75	6.2338196	85.042221	0.71533343	29.796877	0
2000-01-02 00:00:00	5.9820991	0	101476.16	8.2942139	90.152336	1	12.388824	5.3795316e-08
2000-01-03 00:00:00	5.7476287	0	101202.05	5.6042114	75.294807	0.89872201	21.851925	0
2000-01-04 00:00:00	7.8699374	0	100612.89	4.7533203	76.179253	0.76780492	28.760031	1.1965068e-07
2000-01-05 00:00:00	10.905806	0	99363.961	7.966333	83.260414	1	9.1081696	1.2193069e-07
2000-01-06 00:00:00	6.6964788	0	100435.24	6.7465149	77.483803	0.73629183	30.693964	2.665759e-08
2000-01-07 00:00:00	10.249465	0	100118.34	8.1099182	82.262955	1	7.8027163	1.3124465e-07
2000-01-08 00:00:00	7.6534276	0	100998.53	4.350885	73.094597	0.89046893	23.848894	2.8155291e-08
2000-01-09 00:00:00	4.4124217	0	102333.71	4.5825439	73.001823	0.68149225	34.823257	0
2000-01-10 00:00:00	6.9541097	0	102176.91	8.1343018	84.662148	1	7.8921762	1.0016326e-07
2000-01-11 00:00:00	4.6085157	0	101999.73	7.6429688	91.516937	1	5.3962107	4.6427205e-07
2000-01-12 00:00:00	3.1468966	0	101653.09	4.8115784	88.094101	1	16.713156	1.0128281e-07
2000-01-13 00:00:00	6.7553711	0	102083.05	4.2080017	79.833176	0.74809334	33.64917	2.6872829e-08
2000-01-14 00:00:00	5.8377504	0	103104.8	3.0039917	73.722855	0.62661076	40.335026	0
2000-01-15 00:00:00	3.780194	0	104029.84	0.71044312	76.49144	0.65531189	39.897533	2.7646013e-09
2000-01-16 00:00:00	2.6526775	0	104383.98	2.8680969	83.139114	0.85832123	29.060299	0
2000-01-17 00:00:00	3.3236296	0	104205.79	6.0684143	90.518494	0.94460514	23.457998	0
2000-01-18 00:00:00	2.9623995	0	103950.61	5.6812988	90.218445	0.89240037	27.471693	0
2000-01-19 00:00:00	1.7448493	0	103818.93	3.667749	83.583488	0.91254367	26.904596	2.7493928e-08
2000-01-20 00:00:00	2.6804428	0	103599.81	5.2713867	88.283745	0.94361327	24.949978	7.6917422e-09
2000-01-21 00:00:00	3.2528534	0	103662.5	5.1636902	87.51989	0.93484293	26.085543	1.6775288e-08
2000-01-22 00:00:00	6.1370711	0	103087.62	7.0259949	77.066719	0.78809909	36.687862	5.1475149e-09
2000-01-23 00:00:00	2.4971662	0	102905.41	5.0972839	77.948296	0.82422913	35.229771	2.7907521e-08
2000-01-24 00:00:00	2.7393942	0	102720.11	4.9075256	84.548141	0.7217032	42.38723	3.0427711e-09
2000-01-25 00:00:00	1.529119	0	102921.77	1.2119995	93.154419	0.84627651	35.184208	0
2000-01-26 00:00:00	1.6618814	0	103037.92	-0.040319824	90.995964	0.82834633	37.351757	0
2000-01-27 00:00:00	3.2760897	0	102660.06	3.6334778	85.101234	0.90085372	32.208172	0
2000-01-28 00:00:00	7.9434996	0	100709.93	7.3741089	91.897179	1	8.9299641	2.0707652e-07
2000-01-29 00:00:00	10.158623	0	100040.75	8.6463867	91.173752	1	12.433208	1.7773994e-07
2000-01-30 00:00:00	9.0481091	0	100845.02	9.5756775	90.94632	1	20.859526	1.9004359e-07
2000-01-31 00:00:00	7.0057511	0	101166.06	9.1976868	93.078491	1	18.925161	7.540029e-08
2000-02-01 00:00:00	6.0813508	0	100756.55	7.3153931	85.755569	1	23.456549	1.2753546e-07
2000-02-02 00:00:00	5.6861563	0	102187.08	6.8549133	65.500732	0.74660691	49.325386	0
2000-02-03 00:00:00	5.6038704	0	102507.95	7.8408142	87.886368	1	13.715796	8.1396072e-08
2000-02-04 00:00:00	7.3886633	0	102009.46	10.201868	91.336029	0.82181905	44.991413	1.9287596e-08
2000-02-05 00:00:00	7.1872292	0	101373.15	8.7443787	92.591797	1	22.019068	6.7213186e-08
2000-02-06 00:00:00	8.1636782	0	100435.8	6.8293091	84.440987	1	25.192074	6.4431479e-08
2000-02-07 00:00:00	8.7565584	0	100117.2	6.8644043	75.544662	0.88181341	43.462517	1.4010705e-07
2000-02-08 00:00:00	10.446721	0	100036.45	5.4701172	72.157379	0.6763546	63.538086	1.5495621e-07
2000-02-09 00:00:00	9.6948528	0	101091.8	8.0718933	65.44783	0.92543222	40.819069	3.7392805e-08
2000-02-10 00:00:00	8.8146992	0	100814.54	4.6696716	72.904762	0.58344986	73.685822	1.5455166e-07
2000-02-11 00:00:00	8.3770638	0	101642.71	6.7732178	77.072838	0.82301423	53.614155	1.3485864e-07
2000-02-12 00:00:00	8.8660526	0	101254.02	3.4598938	70.639778	0.72382014	65.464218	1.2110613e-08
2000-02-13 00:00:00	3.7394807	0	101835.53	4.5261475	65.598885	0.41588535	89.994171	5.0483213e-09
2000-02-14 00:00:00	7.1660609	0	101348.43	6.5818726	87.377228	0.88385955	49.970409	1.5504826e-07
2000-02-15 00:00:00	7.3689756	0	101020.46	3.0167175	80.418541	1	33.538593	1.3444082e-07
2000-02-16 00:00:00	9.2133703	0	100563.96	2.9839111	76.357124	0.73186813	70.238747	7.5201417e-08
2000-02-17 00:00:00	6.4754858	0	100907.44	6.8398987	79.598572	1	33.390549	5.6693872e-08
2000-02-18 00:00:00	9.6439676	0	100421.77	6.5833374	84.678978	0.87295714	55.727047	7.3426185e-08
2000-02-19 00:00:00	3.5210793	0	101743.59	5.847467	77.370895	0.55584916	90.675079	7.0489641e-09
2000-02-20 00:00:00	6.4563451	0	101892.26	6.1220337	85.431435	1	18.709213	1.515388e-07
2000-02-21 00:00:00	4.5416126	0	102302.83	4.5873352	67.232117	0.72788199	78.127357	8.7098542e-09
2000-02-22 00:00:00	5.5905085	0	101354.45	6.9104553	88.743652	0.99416891	42.563457	5.5205903e-08
2000-02-23 00:00:00	6.7054572	0	101299.69	8.6231323	90.47261	1	28.913082	4.3074506e-08
2000-02-24 00:00:00	5.8475089	0	101644.12	4.3611084	77.314156	0.97667304	47.713264	3.5240457e-08
2000-02-25 00:00:00	5.1790285	0	102272.82	5.536676	64.046822	0.70697487	86.737335	9.2116252e-09
2000-02-26 00:00:00	7.5346427	0	101484.96	7.6753479	83.391914	1	36.31023	1.1114855e-07
2000-02-27 00:00:00	6.6195679	0	100158.49	6.8236938	87.624588	1	32.803947	4.5304027e-07
2000-02-28 00:00:00	7.451827	0	100253.25	4.3681274	71.153763	0.67809216	95.190735	5.9974591e-08
2000-02-29 00:00:00	4.3680687	0	99832.945	5.3159119	88.042152	0.85214764	72.152191	5.5493201e-08
2000-03-01 00:00:00	5.4527979	0	101481.89	5.3021179	70.311752	0.68342665	97.918297	2.9470784e-09
2000-03-02 00:00:00	8.9661808	0	100955.3	8.3235718	84.4263	1	21.21155	2.1665881e-07
2000-03-03 00:00:00	4.9582348	0	101092.7	5.784082	69.784027	0.68232847	101.55331	1.3215244e-08
2000-03-04 00:00:00	3.0347781	0	102781.22	4.05047	68.412613	0.74302121	97.195244	9.2001737e-09
2000-03-05 00:00:00	5.8481393	0	102515.11	6.4041382	80.991707	0.99892849	53.518204	2.2190317e-08
2000-03-06 00:00:00	6.4455352	0	102010.59	9.5089966	91.792458	0.99225495	54.788971	2.8200488e-08
2000-03-07 00:00:00	7.5175343	0	101755.98	10.114221	93.857285	1	27.972441	1.253566e-07
2000-03-08 00:00:00	8.3380899	0	101865.59	10.770746	94.462669	1	35.423935	7.411043e-08
2000-03-09 00:00:00	6.0079646	0	102564.19	10.018671	91.910866	0.99803997	56.486729	3.2197117e-08
2000-03-10 00:00:00	6.0346003	0	102526.4	9.7151428	87.064957	0.93625865	70.49514	2.5233629e-08
2000-03-11 00:00:00	3.2778304	0	102421.64	8.0952698	83.77314	0.8842191	82.732285	0
2000-03-12 00:00:00	3.3434122	0	102551.56	7.8160645	86.789337	0.83561143	93.356979	7.9188512e-09
2000-03-13 00:00:00	4.9189715	0	102551.46	9.1017395	89.704445	0.88299097	85.115562	9.7417942e-09
2000-03-14 00:00:00	4.7951536	0	102856.86	7.5206238	79.191589	0.89974426	84.217674	1.784246e-08
2000-03-15 00:00:00	3.3263998	0	103451.52	7.0250488	76.100883	0.76779787	111.82489	0
2000-03-16 00:00:00	2.9857194	0	103449.39	8.1210266	80.452545	0.94662716	76.405098	0
2000-03-17 00:00:00	2.8086715	0	103462.86	7.8650757	82.212814	0.96531806	73.27269	2.664967e-09
2000-03-18 00:00:00	1.8604983	0	103690.22	8.0744263	84.611458	0.92730573	83.035004	2.7176548e-09
2000-03-19 00:00:00	2.672307	0	103620.69	8.1292969	80.772339	0.77878987	116.04111	0
2000-03-20 00:00:00	2.2160556	0	103076.27	7.887323	75.834579	0.8120911	111.52834	0
2000-03-21 00:00:00	1.7249255	0	102133.38	7.3156677	81.426506	0.98246316	73.679749	6.2579174e-09
2000-03-22 00:00:00	1.7042538	0	101501.33	6.9085938	84.143906	0.92436779	89.158676	3.4345314e-08
2000-03-23 00:00:00	4.037755	0	100356.52	6.0580688	85.918221	0.90587887	95.06588	8.3062274e-08
2000-03-24 00:00:00	5.6131639	0	99662.094	5.4314819	84.144081	0.81065872	118.68485	1.178897e-07
2000-03-25 00:00:00	5.7122965	0	100334.02	4.9025818	80.264854	0.82178704	118.28275	7.8014229e-08
2000-03-26 00:00:00	6.9461055	0	100959.13	7.4756714	74.798515	0.80870233	122.32287	2.6383415e-08
2000-03-27 00:00:00	3.0743048	0	102044.73	6.6626831	70.923569	0.48981299	182.93906	0
2000-03-28 00:00:00	2.8727531	0	102539.03	5.4995056	65.172386	0.54410298	178.52983	0
2000-03-29 00:00:00	3.32586	0	102353.88	4.9995056	64.928696	0.51790686	185.18945	0
2000-03-30 00:00:00	2.3369589	0	101880.49	5.0704285	73.272774	0.7454503	144.46788	0
2000-03-31 00:00:00	1.7466059	0	100657.59	6.348291	85.763443	1	50.453384	2.9538596e-08
2000-04-01 00:00:00	2.0886087	0	99594.461	6.5507751	92.680862	0.9985389	81.330238	1.2218804e-07
2000-04-02 00:00:00	5.3876352	0	99719.672	5.5059143	89.499382	0.93952857	100.34793	8.4402804e-08
2000-04-03 00:00:00	8.3901434	0	100361.12	3.5623413	58.439243	0.44311991	212.46582	0
2000-04-04 00:00:00	4.8404522	0	100975.77	3.4542786	51.235363	0.55237186	198.46085	0
2000-04-05 00:00:00	2.9989743	0	101837.15	4.1350647	52.18124	0.71482219	167.09776	0
2000-04-06 00:00:00	4.8732038	0	102483.09	6.7283875	60.458248	0.75923448	156.74597	8.8343259e-09
2000-04-07 00:00:00	4.5908422	0	102718.88	7.3583618	71.226395	0.83279997	138.16711	2.3237312e-09
2000-04-08 00:00:00	2.6145468	0	102321.62	8.3760925	75.759911	0.98371164	93.876175	2.3226348e-09
2000-04-09 00:00:00	4.429276	0	101956.95	7.8567444	67.176552	0.50363952	215.26857	0
2000-04-10 00:00:00	3.664639	0	101857.87	6.713678	73.010246	0.79289874	154.1116	4.7397575e-09
2000-04-11 00:00:00	6.9088545	0	99904.219	4.5374695	81.571335	0.75069677	167.243	8.9120003e-08
2000-04-12 00:00:00	5.7692246	0	99262.148	5.4596191	75.357704	0.86818707	136.14748	7.0890448e-08
2000-04-13 00:00:00	6.3474579	0	100089.29	5.6189819	71.313728	0.77079204	165.85834	1.3325794e-08
2000-04-14 00:00:00	3.9615009	0	100344.77	5.4525696	61.643631	0.57025913	216.50867	0
2000-04-15 00:00:00	3.8249347	0	99543.766	5.1406189	76.545631	0.90261504	129.52603	7.6983393e-08
2000-04-16 00:00:00	4.9135919	0	98780.156	6.0850769	88.658607	0.8825338	135.99919	1.0552308e-07
2000-04-17 00:00:00	3.1961544	0	99033.5	5.8150879	86.809227	0.92758146	122.80216	9.3950672e-08
2000-04-18 00:00:00	1.9690375	0	99667.578	6.4357849	68.119568	0.67045933	200.77621	5.6978761e-09
2000-04-19 00:00:00	5.8038082	0	99447.805	7.7558228	83.120163	0.99705247	99.99044	7.0454837e-08
2000-04-20 00:00:00	8.1692171	0	98824.133	9.4657837	82.640091	0.81792098	160.20137	1.2231489e-07
2000-04-21 00:00:00	6.8708673	0	99438.539	9.1015564	79.753021	0.78214344	172.79019	3.5593854e-08
2000-04-22 00:00:00	6.1195726	0	99855.969	9.212793	81.158524	0.77339545	176.67192	9.9176897e-08
2000-04-23 00:00:00	4.2747908	0	100189.91	9.0819946	82.704208	0.78677306	174.17461	1.0545834e-07
2000-04-24 00:00:00	3.0487595	0	100262.07	9.1134277	89.266106	0.82503543	163.159	1.225512e-07
2000-04-25 00:00:00	7.5971856	0	100433.2	7.6132446	83.975647	1	64.119698	5.529436e-08
2000-04-26 00:00:00	6.7672143	0	100507.48	6.0440613	88.727371	1	51.030426	5.3506097e-08
2000-04-27 00:00:00	3.4949408	0	100541.44	6.3704468	83.435379	1	95.441322	2.7537051e-08
2000-04-28 00:00:00	2.0500052	0	100655.7	8.5543457	69.683975	0.79599392	181.68077	6.5687182e-09
2000-04-29 00:00:00	2.0964651	0	101110.67	8.9008728	72.34008	0.86567151	159.26483	1.5930629e-08
2000-04-30 00:00:00	3.7700641	0	101771.2	10.999536	74.340103	0.73393439	201.64417	1.3928719e-08
2000-05-01 00:00:00	2.3098867	0	102301.45	12.247247	66.3535	0.77780339	190.04004	0
2000-05-02 00:00:00	3.1194816	0	102648.12	12.464044	69.101242	0.7099462	211.52997	1.5797573e-09
2000-05-03 00:00:00	3.2836394	0	102632.25	11.732141	72.655998	0.63927271	232.69064	0
2000-05-04 00:00:00	3.408498	0	102307.52	10.557306	67.96167	0.54810493	258.77826	0
2000-05-05 00:00:00	2.891144	0	101662.86	10.836176	70.011703	0.605323	246.07915	0
2000-05-06 00:00:00	2.2413521	0	101327.86	11.862756	83.108871	0.89683785	153.03589	1.4520265e-08
2000-05-07 00:00:00	2.9969978	0	101503.57	13.939142	81.678719	0.62860649	237.98247	5.517566e-08
2000-05-08 00:00:00	2.4955025	0	101624.41	15.348718	77.271568	0.53914664	260.7019	8.004257e-08
2000-05-09 00:00:00	2.4127445	0	101733.64	15.366541	68.928612	0.57101038	256.94131	0
2000-05-10 00:00:00	3.9940748	0	101886.48	15.358545	68.971901	0.49228764	276.3313	3.348568e-09
2000-05-11 00:00:00	5.9462385	0	101818.89	13.815607	67.155159	0.7341155	216.06805	0
2000-05-12 00:00:00	6.3301029	0	101574.94	12.632257	71.110863	1	115.91816	4.8085435e-09
2000-05-13 00:00:00	5.8601928	0	101642.42	13.794824	71.425323	0.65101581	242.73926	0
2000-05-14 00:00:00	6.7641921	0	101442.94	13.212396	72.902962	0.70708888	227.60251	1.281959e-08
2000-05-15 00:00:00	6.350028	0	101095.63	11.719141	71.739014	0.68912576	235.87146	5.471543e-08
2000-05-16 00:00:00	5.1689763	0	100449.27	8.7140442	84.098137	1	114.60532	5.6645706e-08
2000-05-17 00:00:00	6.9516044	0	100715.27	8.620813	74.427063	0.93821199	148.69493	2.1825019e-08
2000-05-18 00:00:00	7.5992002	0	100954.91	8.5104309	78.428276	0.94816841	144.80299	2.4501112e-08
2000-05-19 00:00:00	4.7276969	0	101090.14	8.8577209	68.403656	0.72082291	232.98521	0
2000-05-20 00:00:00	5.4764481	0	100827.2	8.9731079	85.475197	0.96822053	136.45259	6.0958195e-08
2000-05-21 00:00:00	5.1392136	0	101004.52	9.3612	77.11425	0.83757473	191.57776	5.8555252e-09
2000-05-22 00:00:00	4.359416	0	101242.11	8.492334	71.859978	0.86259029	183.7016	4.5484674e-08
2000-05-23 00:00:00	5.8795938	0	100549.51	9.865564	80.108063	0.77004112	217.28011	7.3291187e-08
2000-05-24 00:00:00	4.8246479	0	100884.05	8.5362183	77.45639	0.77829776	216.49559	7.4368778e-08
2000-05-25 00:00:00	5.0354137	0	100694.34	7.5150696	80.017616	0.82577003	199.85634	5.794967e-08
2000-05-26 00:00:00	3.5382919	0	100563.99	7.3077026	75.902451	0.71114917	242.54529	2.9298102e-08
2000-05-27 00:00:00	4.2848549	0	100184.53	6.8146606	81.266197	0.75569563	227.60791	9.1469672e-08
2000-05-28 00:00:00	4.1889825	0	100346.77	7.7783447	75.903198	0.71032184	244.06232	2.5025265e-08
2000-05-29 00:00:00	2.5923743	0	101296.18	8.9720703	67.820915	0.79024899	216.713	1.595847e-09
2000-05-30 00:00:00	2.4304714	0	101362.14	9.4139038	66.729202	0.61236659	276.50201	0
2000-05-31 00:00:00	4.6157079	0	101087.8	9.079248	84.233383	1	59.733765	8.5795669e-08
2000-06-01 00:00:00	6.5588894	0	100542.73	12.538599	93.861656	1	88.634377	1.1341302e-07
2000-06-02 00:00:00	3.0484164	0	101070.94	12.17309	95.072151	1	82.898529	1.5219519e-07
2000-06-03 00:00:00	4.1708302	0	101460.06	11.382867	90.505753	1	115.11417	1.493645e-07
2000-06-04 00:00:00	2.9592636	0	101517.89	11.109827	80.652573	0.85259991	192.19591	1.0450105e-08
2000-06-05 00:00:00	2.5258055	0	101796.94	10.971368	75.535286	0.75367916	231.27316	4.6453433e-09
2000-06-06 00:00:00	6.0140014	0	101931.75	10.831598	74.872643	0.78944531	218.74037	2.1874293e-08
2000-06-07 00:00:00	5.2995453	0	101787.87	9.7708069	86.703461	1	63.878708	1.3005476e-07
2000-06-08 00:00:00	7.0879765	0	100637.89	10.260797	79.368401	0.81937818	208.68503	2.952071e-08
2000-06-09 00:00:00	4.1903758	0	100963.54	9.9485107	69.270927	0.79088243	221.85065	9.5443747e-09
2000-06-10 00:00:00	6.6731958	0	100893.84	9.7655579	78.434021	1	94.654251	6.1299696e-08
2000-06-11 00:00:00	6.4970136	0	101243.01	11.122247	78.502846	1	120.10187	1.1730222e-08
2000-06-12 00:00:00	8.1501017	0	101492.43	13.815485	89.493744	0.96571944	143.20056	2.4569965e-08
2000-06-13 00:00:00	6.1774454	0	101958.35	12.276239	65.143196	0.64811675	271.77451	0
2000-06-14 00:00:00	3.4040275	0	101936.88	12.524286	84.056473	0.95588227	149.50713	9.3056799e-08
2000-06-15 00:00:00	1.9605205	0	102390.27	13.580713	81.451508	0.97445056	140.65909	5.7629477e-09
2000-06-16 00:00:00	4.5199065	0	102031.84	15.952142	77.913269	0.72163944	241.26534	0
2000-06-17 00:00:00	3.8029966	0	101833.95	15.02749	78.179321	0.77782377	222.30855	0
2000-06-18 00:00:00	2.2977448	0	101450.19	16.991907	76.08625	0.70957636	244.68059	5.7099305e-09
2000-06-19 00:00:00	3.1204584	0	100819.25	16.1289	83.62664	0.74062665	233.29175	0
2000-06-20 00:00:00	6.3925886	0	100194.46	13.793115	84.047462	0.99102558	132.5968	1.1223326e-07
2000-06-21 00:00:00	7.0638895	0	99764.773	11.226862	88.45298	0.98933298	134.45122	1.054996e-07
2000-06-22 00:00:00	6.3858476	0	100449.42	11.617303	87.112434	0.93326033	160.18156	6.4873428e-08
2000-06-23 00:00:00	6.1610837	0	102019.64	10.689539	76.531204	0.88448321	183.46884	7.6663373e-09
2000-06-24 00:00:00	3.4505506	0	102161.78	10.415277	70.870697	0.87832863	186.91495	2.3700883e-08
2000-06-25 00:00:00	2.3788416	0	102232.67	11.267694	64.920654	0.69152905	258.5737	0
2000-06-26 00:00:00	1.7046969	0	102287.53	13.832422	68.420143	0.67570745	260.46664	0
2000-06-27 00:00:00	2.7259874	0	102054.64	16.145563	64.060654	0.63484572	271.65277	0
2000-06-28 00:00:00	3.2236469	0	101808.22	16.093225	59.699337	0.81079368	211.52061	0
2000-06-29 00:00:00	1.860727	0	101769.07	15.444238	75.369904	0.90244882	171.38821	3.7832954e-09
2000-06-30 00:00:00	1.6407719	0	101249.55	14.303247	90.813004	0.94847628	149.69003	9.906794e-08
2000-07-01 00:00:00	2.7980807	0	100571.85	14.758508	92.650063	1	104.30009	7.6687356e-08
2000-07-02 00:00:00	1.9773669	0	100759.93	15.042993	88.075043	0.89296764	172.79976	6.8728936e-08
2000-07-03 00:00:00	2.5625019	0	100758.14	15.018884	89.056786	0.89857604	169.19252	6.6929322e-08
2000-07-04 00:00:00	2.5810981	0	100816.81	15.251337	86.39817	0.82079662	200.00177	0
2000-07-05 00:00:00	2.6590109	0	101288.38	14.847131	83.707993	0.81049432	204.39384	2.6619271e-08
2000-07-06 00:00:00	3.9709146	0	101899.43	14.506738	66.369713	0.6403052	265.65945	0
2000-07-07 00:00:00	4.6685328	0	102376.38	12.872583	67.212517	0.7752131	221.37766	3.6729543e-09
2000-07-08 00:00:00	6.1688461	0	101611.41	12.883173	90.314812	1	37.191319	4.8442485e-08
2000-07-09 00:00:00	7.1124921	0	100053.65	12.539178	90.231812	1	106.89281	4.8063735e-08
2000-07-10 00:00:00	7.9788952	0	100566.35	11.797327	74.859169	0.84945764	190.9389	8.6205255e-09
2000-07-11 00:00:00	5.2028165	0	101242.82	12.83114	67.196358	0.889426	174.56844	0
