datetime,Ten_Meter_Elevation_Wind_Speed_meterPerSecond,Air_Temperature_celcius,Relative_Humidity_percent,Shortwave_Radiation_Downwelling_wattPerMeterSquared,Longwave_Radiation_Downwelling_wattPerMeterSquared,Sea_Level_Barometric_Pressure_pascal,Surface_Level_Barometric_Pressure_pascal,Precipitation_meterPerSecond,Snowfall_meterPerDay
1992-07-15 00:00:00,1.7548211812973,17.616693115234,67.6400527954102,333.044158935547,345.326995849609,97610.1484375,100935.0234375,0,0
1992-07-16 00:00:00,2.69209098815918,19.122674560547,71.4857788085938,234.32307434082,372.821166992188,97505.40625,100809.0234375,2.03976494958624e-07,0
1992-07-17 00:00:00,3.15786719322205,20.043908691406,59.3397674560547,260.483215332031,363.076110839844,97634.734375,100931.9921875,1.71198917087168e-09,0
1992-07-18 00:00:00,2.44628143310547,17.966516113281,71.4281616210938,243.525970458984,355.92822265625,98126.1171875,101464.2734375,3.6336891753308e-09,0
1992-07-19 00:00:00,2.89142751693726,20.393884277344,65.7012176513672,269.563568115234,367.746246337891,98098.96875,101408.546875,9.69680172602239e-10,0
1992-07-20 00:00:00,3.59132814407349,19.131433105469,65.9088897705078,190.915130615234,367.198425292969,98047.640625,101369.4375,3.78891927539371e-08,0
1992-07-21 00:00:00,2.35501146316528,15.961450195312,65.4872589111328,271.208801269531,330.920043945312,98668.234375,102048.53125,0,0
1992-07-22 00:00:00,3.17992734909058,14.7953125,66.3162460327148,70.8959808349609,344.286804199219,98572.84375,101963.28125,9.99522162601352e-08,0
1992-07-23 00:00:00,4.37603282928467,14.237176513672,87.0655746459961,102.910575866699,383.414489746094,98296.6875,101684.390625,9.85909355222248e-08,0
1992-07-24 00:00:00,2.21569275856018,17.431756591797,65.7819519042969,311.069854736328,344.302673339844,98610.296875,101971.3984375,0,0
1992-07-25 00:00:00,2.60847139358521,18.290216064453,82.7063522338867,72.5155487060547,382.688659667969,98425.3046875,101769.5625,5.47001800441649e-08,0
1992-07-26 00:00:00,3.37280201911926,21.264672851562,81.3011093139648,258.992065429688,400.691558837891,97784.953125,101073.2109375,4.12338267778978e-08,0
1992-07-27 00:00:00,3.33436489105225,20.142205810547,51.7805213928223,325.694519042969,337.419403076172,97912.5,101218.234375,0,0
1992-07-28 00:00:00,4.05441761016846,21.580407714844,60.3172035217285,305.1025390625,364.610626220703,97875.4375,101163.65625,1.25422059227276e-09,0
1992-07-29 00:00:00,2.81680274009705,19.776208496094,55.9468688964844,237.570190429688,355.260681152344,97929.171875,101239.5859375,0,0
1992-07-30 00:00:00,3.00835132598877,15.891137695312,70.3261489868164,79.5661010742188,355.195037841797,97938.9375,101294.59375,8.37356346892193e-08,0
1992-07-31 00:00:00,3.13450169563293,16.101525878906,60.5294189453125,304.893585205078,344.452911376953,98146.625,101507.484375,4.51020932814572e-08,0
1992-08-01 00:00:00,3.93123722076416,19.079339599609,54.5219573974609,275.821228027344,342.942230224609,98393.4296875,101728.3046875,0,0
1992-08-02 00:00:00,4.24836540222168,19.794519042969,68.4863433837891,185.67643737793,363.357421875,98020.359375,101333.34375,1.04426231700927e-07,0
1992-08-03 00:00:00,2.79084825515747,17.629510498047,59.3009071350098,235.182144165039,339.828765869141,97977.75,101314.578125,2.66232163994573e-08,0
1992-08-04 00:00:00,3.04997158050537,14.961633300781,71.3686141967773,277.6337890625,326.014923095703,98351.6953125,101733.328125,0,0
1992-08-05 00:00:00,2.09845662117004,17.027673339844,56.3460426330566,310.477722167969,323.326721191406,98700.4765625,102069.5390625,0,0
1992-08-06 00:00:00,2.4882504940033,17.396264648438,58.4804000854492,298.395660400391,329.503936767578,98781.7890625,102150.078125,0,0
1992-08-07 00:00:00,3.93302154541016,19.758294677734,63.9459419250488,155.118453979492,371.175476074219,98332.4609375,101656.84375,5.15267747687176e-08,0
1992-08-08 00:00:00,4.09112739562988,20.775903320312,81.1258697509766,283.492919921875,394.914306640625,97758.3828125,101051.984375,1.66417143191211e-07,0
1992-08-09 00:00:00,2.65639495849609,24.550561523438,72.4284133911133,269.570220947266,394.918212890625,98099.09375,101361.9609375,0,0
1992-08-10 00:00:00,4.04424381256104,26.139764404297,69.1980590820312,255.743835449219,399.098968505859,97868.1015625,101104.828125,3.80221827072091e-08,0
