datetime,Ten_Meter_Elevation_Wind_Speed_meterPerSecond,Air_Temperature_celsius,Relative_Humidity_percent,Shortwave_Radiation_Downwelling_wattPerMeterSquared,Longwave_Radiation_Downwelling_wattPerMeterSquared,Sea_Level_Barometric_Pressure_pascal,Surface_Level_Barometric_Pressure_pascal,Precipitation_meterPerSecond,Snowfall_meterPerDay
1979-02-05 00:00:00,2.44119930267334,-12.708044433594,92.2574844360352,37.5632057189941,210.823059082031,93858.28125,99749.046875,0,0
1979-02-06 00:00:00,2.16892051696777,-11.528601074219,92.6346740722656,33.5374641418457,222.067932128906,95059.140625,100997.1640625,0,0
1979-02-07 00:00:00,2.11368107795715,-8.98596801757799,93.0477828979492,19.1074028015137,251.98161315918,94279.25,100110.6484375,3.885388650815e-08,0.0671395158860832
1979-02-08 00:00:00,2.66361212730408,-7.80725708007799,77.9159088134766,44.3203086853027,218.350830078125,93945.9921875,99729.609375,1.07991118056816e-08,0.0186608652002178
1979-02-09 00:00:00,3.60001850128174,-8.09396972656197,65.7511444091797,46.1050453186035,208.232971191406,94054.59375,99851.515625,0,0
1979-02-10 00:00:00,2.6179838180542,-8.763677978516,79.4073791503906,46.920654296875,209.716049194336,94555.1796875,100398.2890625,0,0
1979-02-11 00:00:00,1.62756705284119,-12.59677734375,88.4978485107422,46.8513259887695,211.933731079102,95125.3359375,101093.109375,0,0
1979-02-12 00:00:00,1.81959307193756,-15.356115722656,87.8700637817383,48.7518196105957,214.058700561523,94870.640625,100888.4375,0,0
1979-02-13 00:00:00,1.91152215003967,-14.432470703125,93.1656341552734,34.74951171875,224.331588745117,95028.140625,101032.859375,2.83731128547515e-09,0.00490287390130106
1979-02-14 00:00:00,2.5598828792572,-18.890341186523,80.6581726074219,52.0659713745117,199.737548828125,96116.765625,102300.171875,0,0
1979-02-15 00:00:00,1.92035460472107,-18.296331787109,82.4056167602539,54.3390502929688,202.951522827148,97230.4921875,103471.4296875,0,0
1979-02-16 00:00:00,1.51100814342499,-16.007391357422,88.7672348022461,54.5018844604492,210.273651123047,98145.3984375,104387.703125,0,0
1979-02-17 00:00:00,1.81422162055969,-16.923010253906,86.3769226074219,55.0903167724609,212.600662231445,98309.21875,104584.234375,0,0
1979-02-18 00:00:00,2.15943217277527,-13.765661621094,83.6660079956055,33.4986534118652,238.637847900391,97711,103870.1171875,2.06192362384172e-08,0.0319377573905513
1979-02-19 00:00:00,1.44677901268005,-9.42078247070299,93.1736297607422,17.3472766876221,262.323638916016,97435.890625,103472.09375,1.95895954675507e-08,0.0300387785537168
1979-02-20 00:00:00,0.81096339225769,-8.39304199218799,89.9875030517578,43.457691192627,252.765563964844,97713.828125,103743.28125,0,0
1979-02-21 00:00:00,0.9900923371315,-7.66513671874998,90.1123046875,53.6488456726074,243.71516418457,97385.390625,103377.9609375,0,0
1979-02-22 00:00:00,1.05056381225586,-8.29233398437498,93.014045715332,44.7014350891113,249.967086791992,96545.953125,102500.9609375,0,0
1979-02-23 00:00:00,1.83848297595978,-7.795660400391,87.3191528320312,42.4375381469727,235.466278076172,96384.71875,102318.46875,0,0
1979-02-24 00:00:00,2.34520554542542,-6.33457031249998,77.3007507324219,71.9376983642578,227.379608154297,97512.15625,103481.578125,0,0
1979-02-25 00:00:00,2.1792893409729,-5.68030395507799,83.0211334228516,41.9605484008789,242.837463378906,97294.4375,103235.4375,0,0
1979-02-26 00:00:00,3.02061033248901,-3.60016479492197,83.794563293457,57.8543930053711,236.762588500977,95793.875,101598.3359375,0,0
1979-02-27 00:00:00,1.88540387153625,-4.265783691406,84.6038665771484,54.0992012023926,244.684310913086,95075.640625,100849.5234375,2.52270456257975e-09,0
1979-02-28 00:00:00,3.92076849937439,-2.46091308593799,93.1173477172852,11.0643177032471,269.604064941406,94282.6015625,99968.8125,5.267137021292e-08,0.0428016625810414
1979-03-01 00:00:00,2.98200345039368,-4.781500244141,93.4367294311523,43.5889930725098,258.191009521484,94461.265625,100209.0390625,1.79771905095549e-08,0.0289937888737769
1979-03-02 00:00:00,2.88611745834351,-1.95822753906197,89.3962173461914,21.9600448608398,261.765563964844,94003.71875,99664.2734375,2.73612822638825e-08,0.0285862712189554
1979-03-03 00:00:00,4.11877632141113,2.91665039062502,76.0303497314453,50.1413879394531,259.941375732422,93862.6953125,99410.9375,5.42708858120022e-09,0
1979-03-04 00:00:00,4.61997175216675,-1.49066772460895,72.087158203125,77.5261993408203,236.381927490234,94335.15625,100003.8125,5.07269351146533e-09,0.00876561438781209
1979-03-05 00:00:00,5.11562252044678,0.536889648438034,74.8619003295898,63.6439628601074,255.674728393555,94636.796875,100280.2109375,1.42139606396086e-08,0.0245617239852437
1979-03-06 00:00:00,4.16790962219238,1.13149414062502,81.5082702636719,46.9239883422852,273.540161132812,94731.21875,100367.640625,0,0
1979-03-07 00:00:00,5.82017374038696,-2.413488769531,98.0579376220703,14.2873315811157,276.328918457031,93819.7734375,99477.109375,9.76285082288086e-08,0.101884958334267
1979-03-08 00:00:00,2.422696352005,-1.40271606445299,73.4096145629883,95.7434310913086,243.711471557617,94406.0859375,100077.234375,3.8337570913427e-09,0.00350205868016929
1979-03-09 00:00:00,7.08014726638794,-1.840979003906,99.2483901977539,7.34238195419312,277.584503173828,93037.6328125,98635.5234375,2.47748976107687e-07,0.29576101899147
1979-03-10 00:00:00,2.20997738838196,-2.20050659179697,82.1140975952148,77.0442199707031,248.277374267578,93101.6875,98711.21875,5.18126944371033e-09,0.00275388758018381
1979-03-11 00:00:00,2.84038782119751,-4.19736328124998,81.8913421630859,80.2433700561523,249.579467773438,94043.71875,99753.7109375,6.66630803607404e-08,0.102430840255693
1979-03-12 00:00:00,3.74631142616272,-4.694738769531,93.7331848144531,51.7602310180664,266.990386962891,93493.46875,99180.4375,9.39277742872946e-08,0.130731839686632
1979-03-13 00:00:00,1.83689796924591,-4.40643920898395,80.4060134887695,82.7814788818359,248.127059936523,94590.7109375,100338.21875,2.15013333217939e-08,0.0318374700145796
1979-03-14 00:00:00,1.3337128162384,-6.72690429687498,75.0352630615234,107.545043945312,231.042098999023,95503.5390625,101359.8359375,0,0
1979-03-15 00:00:00,1.31363725662231,-7.85385742187498,82.1145935058594,89.7288970947266,248.059814453125,95851.3671875,101754.1875,0,0
1979-03-16 00:00:00,2.47462677955627,-9.02228393554697,83.5024948120117,93.4930419921875,245.85400390625,95712.609375,101633.21875,3.78182539861882e-09,0.00653499428881332
1979-03-17 00:00:00,3.4162495136261,-13.554083251953,76.1506958007812,114.594039916992,215.376724243164,95758.796875,101788.84375,0,0
1979-03-18 00:00:00,1.46643769741058,-15.158209228516,72.7742004394531,125.222213745117,201.946868896484,95281.765625,101323.1328125,0,0
1979-03-19 00:00:00,2.340895652771,-10.085455322266,80.8801498413086,98.2499008178711,231.591690063477,94213.6953125,100070.296875,0,0
1979-03-20 00:00:00,3.71763348579407,-3.52347412109395,77.7521438598633,101.089630126953,250.634185791016,93811.0859375,99492.4140625,0,0
1979-03-21 00:00:00,1.83831310272217,-3.978186035156,92.431396484375,68.5207138061523,266.592895507812,93981.0625,99682.046875,3.88337066397071e-08,0.0584296896122396
1979-03-22 00:00:00,3.28750801086426,-3.80872192382799,93.6666564941406,62.7513313293457,268.774871826172,93653.1015625,99330.625,8.85687622940168e-08,0.113013041205704
1979-03-23 00:00:00,2.36268472671509,-2.339117431641,84.8173675537109,101.935615539551,251.113464355469,94089.28125,99761.421875,2.92656714009354e-08,0.0446173399686814
1979-03-24 00:00:00,2.23078584671021,-2.03986206054697,75.0412902832031,134.928466796875,235.945739746094,95148.1171875,100879.2890625,0,0
1979-03-25 00:00:00,3.46392250061035,-3.45300903320299,88.8195190429688,74.5173645019531,264.54833984375,94667.828125,100399.1875,8.38981286506169e-08,0.0912721739150585
1979-03-26 00:00:00,2.88399982452393,0.581811523438034,98.8957672119141,21.0379409790039,289.601989746094,93125.0625,98677.40625,9.41819816944189e-08,0.0228177433018573
1979-03-27 00:00:00,4.09900856018066,-0.889776611327989,96.7587051391602,50.8397636413574,282.861450195312,92920.5625,98491.34375,1.24763973872177e-07,0.105358863249421
1979-03-28 00:00:00,2.29950928688049,-0.279119873046966,93.4905090332031,38.656307220459,281.900421142578,93990.234375,99612.1484375,7.95328232925385e-08,0.0665048570372165
1979-03-29 00:00:00,2.30680871009827,0.0516906738280341,83.4764022827148,98.2639770507812,272.511627197266,95268.21875,100959.65625,4.49885146736051e-09,0
1979-03-30 00:00:00,1.73285841941833,-0.416143798827989,76.5076522827148,142.431747436523,250.85546875,95289.03125,100992.3671875,0,0
1979-03-31 00:00:00,1.26645755767822,-1.20755615234395,79.2059936523438,95.0684204101562,266.11572265625,94935.6171875,100635.109375,0,0
1979-04-01 00:00:00,1.35208535194397,0.594445800781045,84.7596435546875,95.532829284668,277.856140136719,94833.125,100487.21875,1.18675152407377e-08,0.0119474715320393
1979-04-02 00:00:00,2.87219047546387,0.0102783203120111,89.8025512695312,79.6917114257812,279.478485107422,94561.6875,100211.640625,1.26774204545654e-07,0.133187682833523
1979-04-03 00:00:00,2.87600779533386,-0.570166015624977,86.2305374145508,83.7670440673828,276.664916992188,94799.6171875,100476.2265625,7.4170995503664e-08,0.0946101536974311
1979-04-04 00:00:00,3.19359445571899,-0.968572998046966,94.5727081298828,45.3676261901855,285.182769775391,95331.109375,101048.0859375,1.55181653099135e-07,0.170076853595674
1979-04-05 00:00:00,2.82557368278503,0.416101074219,86.6466217041016,101.091888427734,278.505096435547,96082.84375,101814.9609375,3.07750960928388e-08,0.0210235136328265
1979-04-06 00:00:00,2.24618005752563,-0.454809570311966,82.4513397216797,112.662612915039,274.597534179688,96466.84375,102240.8203125,3.52105553247384e-09,0.00348383904201911
1979-04-07 00:00:00,1.13532686233521,-0.0707458496089544,75.3905487060547,161.215728759766,259.526489257812,96780.1171875,102564.8359375,0,0
1979-04-08 00:00:00,1.14085292816162,-0.434790039061966,71.7651519775391,167.91569519043,254.9130859375,96867.359375,102665.9921875,0,0
1979-04-09 00:00:00,1.40304708480835,-1.09714355468799,75.7975616455078,122.187286376953,264.971160888672,96587.4921875,102382.921875,9.82717028819025e-09,0.0169813502579928
1979-04-10 00:00:00,2.22948217391968,-0.537390136718955,84.3174819946289,72.2591323852539,275.169464111328,96213.21875,101973.9765625,3.40397818945348e-08,0.0487841097638011
1979-04-11 00:00:00,1.78236651420593,2.520745849609,70.3352203369141,199.491058349609,246.787506103516,96029.4765625,101714.3203125,0,0
1979-04-12 00:00:00,1.59963941574097,3.12761840820303,62.5691184997559,201.776107788086,248.854827880859,95964.09375,101632.46875,0,0
1979-04-13 00:00:00,2.15169930458069,3.351159667969,73.5590438842773,182.353851318359,261.418487548828,95353.0390625,100980.640625,2.31621606872068e-09,0.00400242136674934
1979-04-14 00:00:00,2.47336864471436,2.22091064453105,75.7437362670898,187.318374633789,253.807647705078,95601.2578125,101267.71875,1.60909939950216e-09,0
1979-04-15 00:00:00,1.51718926429749,-0.326696777343955,73.3071746826172,203.407852172852,248.091873168945,96756.859375,102545.9453125,0,0
1979-04-16 00:00:00,1.26368021965027,-0.658941650391,71.7736434936523,131.242752075195,273.825439453125,96821.453125,102621.484375,3.83446013074717e-09,0.00662594710593111
1979-04-17 00:00:00,1.72677648067474,0.0703979492190001,65.2740707397461,210.161026000977,252.643524169922,96836,102620.8671875,0,0
1979-04-18 00:00:00,1.54968106746674,-0.370825195311966,67.1650390625,192.454055786133,250.775512695312,96778.65625,102571.796875,0,0
1979-04-19 00:00:00,1.69181656837463,1.97219238281201,74.8548202514648,165.638656616211,274.529937744141,96135.1796875,101838.53125,8.90112823981326e-09,0.00526999772409909
1979-04-20 00:00:00,1.28833842277527,1.94649658203105,92.1817932128906,61.7842826843262,293.62890625,95388.4921875,101046.6328125,2.16123280551983e-08,0.00973286453518086
1979-04-21 00:00:00,1.62323248386383,2.74538574218803,78.0839080810547,180.19563293457,277.232696533203,94695.9609375,100296.7890625,0,0
1979-04-22 00:00:00,1.56498420238495,1.52926025390605,89.0260620117188,144.069671630859,283.801208496094,94346.5546875,99951.734375,2.79524920188123e-08,0
1979-04-23 00:00:00,2.508305311203,0.871270751953034,92.419677734375,116.845275878906,292.335327148438,94071.734375,99674.2890625,3.99319869757164e-08,0.0236500505707227
1979-04-24 00:00:00,2.75498223304749,0.697015380859,93.1464996337891,72.6490325927734,297.524444580078,94339.03125,99961.1015625,6.44366446067579e-08,0.036408343934454
1979-04-25 00:00:00,2.2163507938385,0.902337646484,94.5081558227539,32.4197044372559,299.491790771484,94369.84375,99989.4140625,1.72124680830166e-07,0.163881365675479
1979-04-26 00:00:00,1.04478549957275,2.63576660156201,88.8930511474609,124.569221496582,293.939178466797,95141.8671875,100770.9375,3.74449482478667e-08,0
1979-04-27 00:00:00,1.58667576313019,3.13945922851605,77.8356094360352,212.747467041016,268.924499511719,95692.2734375,101343.9375,9.49736022448633e-09,0
1979-04-28 00:00:00,1.68652737140656,3.275720214844,72.9035034179688,208.814315795898,277.627746582031,95027.7421875,100637.6875,0,0
1979-04-29 00:00:00,3.04480314254761,3.07143554687502,71.7943878173828,137.485580444336,285.695373535156,93456.15625,98976.8671875,7.056359663693e-09,0.00588146279915235
1979-04-30 00:00:00,2.94053864479065,0.390832519531045,71.2480545043945,219.229125976562,260.176849365234,92243.0703125,97746.8203125,4.81566785310861e-08,0.0606830972246825
1979-05-01 00:00:00,2.48713254928589,0.862756347656045,65.8548355102539,221.23583984375,250.898773193359,93119.3828125,98665.8984375,6.18190188106382e-09,0
1979-05-02 00:00:00,1.77026283740997,-0.841223144531,72.1381149291992,215.785552978516,257.652770996094,93769.7890625,99391.171875,4.32787737736362e-09,0.00196453311218648
1979-05-03 00:00:00,2.26103854179382,0.670251464844,60.427547454834,192.365768432617,265.967895507812,93772.8046875,99362.578125,1.11554595605412e-09,0
1979-05-04 00:00:00,1.96246755123138,-0.438146972656,75.6363372802734,207.46208190918,261.075866699219,94795.9453125,100470.2421875,1.59786522999639e-08,0.0100677071604878
