datetime,depth,temp
2010-08-07 00:00:00,1,17.29545455
2010-08-07 00:00:00,2,16.2175
2010-08-07 00:00:00,3,12.78666667
2010-08-07 00:00:00,4,8.045666667
2010-08-07 00:00:00,6,5.289166667
2010-08-07 00:00:00,8,4.84325
2010-08-08 00:00:00,1,17.25363636
2010-08-08 00:00:00,2,15.43916667
2010-08-08 00:00:00,3,13.45
2010-08-08 00:00:00,4,8.565333333
2010-08-08 00:00:00,6,5.295083333
2010-08-08 00:00:00,8,4.800333333
2010-08-09 00:00:00,1,17.18545455
2010-08-09 00:00:00,2,15.2825
2010-08-09 00:00:00,3,13.38416667
2010-08-09 00:00:00,4,8.465416667
2010-08-09 00:00:00,6,5.29275
2010-08-09 00:00:00,8,4.792416667
2010-08-10 00:00:00,1,17.45272727
2010-08-10 00:00:00,2,15.29333333
2010-08-10 00:00:00,3,13.145
2010-08-10 00:00:00,4,8.372416667
2010-08-10 00:00:00,6,5.285416667
2010-08-10 00:00:00,8,4.822416667
2010-08-11 00:00:00,1,18.26818182
2010-08-11 00:00:00,2,15.32083333
2010-08-11 00:00:00,3,12.74916667
2010-08-11 00:00:00,4,8.391916667
2010-08-11 00:00:00,6,5.380083333
2010-08-11 00:00:00,8,4.859916667
2010-08-12 00:00:00,1,17.50454545
2010-08-12 00:00:00,2,15.4725
2010-08-12 00:00:00,3,12.72416667
2010-08-12 00:00:00,4,8.38475
2010-08-12 00:00:00,6,5.456833333
2010-08-12 00:00:00,8,4.931083333
2010-08-13 00:00:00,1,16.91909091
2010-08-13 00:00:00,2,14.9725
2010-08-13 00:00:00,3,13.07833333
2010-08-13 00:00:00,4,8.551666667
2010-08-13 00:00:00,6,5.347083333
2010-08-13 00:00:00,8,4.860833333
2010-08-14 00:00:00,1,16.83363636
2010-08-14 00:00:00,2,14.915
2010-08-14 00:00:00,3,13.06833333
2010-08-14 00:00:00,4,8.871666667
2010-08-14 00:00:00,6,5.446166667
2010-08-14 00:00:00,8,4.931
2010-08-15 00:00:00,1,16.45272727
2010-08-15 00:00:00,2,14.62166667
2010-08-15 00:00:00,3,13.25666667
2010-08-15 00:00:00,4,8.965
2010-08-15 00:00:00,6,5.422916667
2010-08-15 00:00:00,8,4.878916667
2010-08-16 00:00:00,1,16.58181818
2010-08-16 00:00:00,2,14.62916667
2010-08-16 00:00:00,3,12.92333333
2010-08-16 00:00:00,4,8.9295
2010-08-16 00:00:00,6,5.454166667
2010-08-16 00:00:00,8,4.886916667
2010-08-17 00:00:00,1,16.69636364
2010-08-17 00:00:00,2,14.65333333
2010-08-17 00:00:00,3,12.73666667
2010-08-17 00:00:00,4,8.644583333
2010-08-17 00:00:00,6,5.411583333
2010-08-17 00:00:00,8,4.932666667
2010-08-18 00:00:00,1,16.82818182
2010-08-18 00:00:00,2,14.63916667
2010-08-18 00:00:00,3,12.77
2010-08-18 00:00:00,4,8.669333333
2010-08-18 00:00:00,6,5.499
2010-08-18 00:00:00,8,4.984666667
2010-08-19 00:00:00,1,15.75545455
2010-08-19 00:00:00,2,14.7275
2010-08-19 00:00:00,3,12.53666667
2010-08-19 00:00:00,4,8.6175
2010-08-19 00:00:00,6,5.490916667
2010-08-19 00:00:00,8,4.98425
2010-08-20 00:00:00,1,15.01545455
2010-08-20 00:00:00,2,14.6275
2010-08-20 00:00:00,3,12.56583333
